time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,1.99,1.49,0,40.039668,116.174457,66.0,,6
1,0,1,3.93,1.43,0,40.039655,116.174458,66.0,,0
2,0,1,5.84,1.29,0,40.039643,116.174459,66.1,,1
3,0,1,7.7,1.24,0,40.039631,116.174458,66.1,,1
4,0,1,9.54,1.29,0,40.03962,116.174456,66.1,,0
5,0,1,9.54,1.23,0,40.03961,116.174454,66.1,,0
6,0,1,11.4,1.38,0,40.0396,116.174451,66.1,,2
7,0,1,13.37,1.5,0,40.039589,116.174448,66.2,,2
8,0,1,15.01,1.03,0,40.039579,116.174446,66.2,,2
9,0,1,16.3,0.43,0,40.039568,116.174443,66.2,,2
10,0,1,17.41,0.58,0,40.039556,116.174441,66.2,,2
11,0,1,18.4,0.54,1,40.039543,116.17444,66.2,,1
12,0,1,19.31,0.56,1,40.03953,116.174439,66.3,,0
13,0,1,20.18,0.56,1,40.039516,116.174438,66.3,,0
14,0,1,20.18,1.35,1,40.039502,116.174438,66.3,,0
15,0,1,20.18,1.43,1,40.039488,116.174438,66.4,,0
16,0,1,22.06,1.44,1,40.039473,116.174438,66.4,,0
17,0,1,23.97,1.58,1,40.039458,116.174438,66.4,,1
18,0,1,23.97,1.62,1,40.039444,116.174438,66.4,,0
19,0,1,23.97,1.56,1,40.039429,116.174437,66.5,,0
20,0,1,25.93,1.55,1,40.039415,116.174437,66.5,,2
21,0,1,27.85,1.53,1,40.039402,116.174436,66.5,,1
22,0,1,29.7,1.39,1,40.039389,116.174434,66.6,,3
23,0,1,31.52,1.39,1,40.039376,116.174432,66.6,,2
24,0,1,33.36,1.55,1,40.039364,116.174431,66.6,,2
25,0,1,35.06,1.03,1,40.039351,116.174429,66.6,,2
26,0,1,36.66,1.06,2,40.039339,116.174427,66.7,,1
27,0,1,38.17,0.98,2,40.039326,116.174425,66.7,,1
28,0,1,39.6,0.93,2,40.039313,116.174424,66.7,,3
29,0,1,41.0,1.06,2,40.0393,116.174423,66.7,,4
30,0,1,42.47,1.4,2,40.039287,116.174422,66.8,,0
31,0,1,44.02,1.61,2,40.039273,116.174423,66.8,,1
32,0,1,45.62,1.46,2,40.039258,116.174423,66.8,,2
33,0,1,47.25,1.31,2,40.039243,116.174424,66.8,,1
34,0,1,48.88,1.25,2,40.039228,116.174425,66.9,,0
35,0,1,50.54,1.36,2,40.039213,116.174426,66.9,,2
36,0,1,52.25,1.63,3,40.039198,116.174427,66.9,,1
37,0,1,54.01,1.68,3,40.039183,116.174427,67.0,,1
