time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,1.18,1.37,0,40.017128,116.286199,53.0,,4
1,0,1,2.88,1.36,0,40.017113,116.2862,53.1,,0
2,0,1,4.59,1.44,0,40.017099,116.286206,53.2,,0
3,0,1,6.41,1.77,0,40.017084,116.286215,53.2,,1
4,0,1,8.37,2.13,0,40.01707,116.286227,53.3,,2
5,0,1,10.47,2.59,0,40.017055,116.286243,53.4,,2
6,0,1,12.68,2.6,0,40.017041,116.286262,53.4,,2
7,0,1,14.98,2.4,0,40.017027,116.286283,53.5,,2
8,0,1,17.36,2.55,0,40.017013,116.286306,53.6,,3
9,0,1,19.82,2.64,1,40.016999,116.286332,53.7,,3
10,0,1,22.35,2.72,1,40.016986,116.286358,53.8,,3
11,0,1,24.93,2.52,1,40.016972,116.286386,53.9,,1
12,0,1,27.51,2.38,1,40.01696,116.286414,54.0,,2
13,0,1,30.11,2.39,1,40.016948,116.286443,54.0,,3
14,0,1,32.74,2.51,1,40.016936,116.286472,54.1,,1
15,0,1,35.38,2.49,2,40.016925,116.286501,54.2,,3
16,0,1,38.12,2.84,2,40.016914,116.28653,54.3,,2
17,0,1,40.93,2.94,2,40.016904,116.286558,54.4,,4
18,0,1,43.78,2.78,2,40.016893,116.286586,54.5,,1
19,0,1,46.62,2.61,2,40.016882,116.286614,54.6,,3
20,0,1,49.48,2.67,2,40.01687,116.286642,54.7,,3
21,0,1,52.33,2.74,3,40.016858,116.286669,54.8,,3
22,0,1,55.18,2.74,3,40.016845,116.286697,54.9,,3
23,0,1,58.03,2.95,3,40.016831,116.286724,54.9,,3
24,0,1,60.88,2.78,3,40.016817,116.286751,54.9,,2
25,0,1,63.73,2.86,3,40.016803,116.286779,54.9,,4
26,0,1,66.58,2.82,3,40.016789,116.286806,55.0,,2
27,0,1,69.43,2.72,4,40.016776,116.286834,55.0,,3
28,0,1,72.29,2.82,4,40.016763,116.286862,55.0,,3
29,0,1,75.14,2.52,4,40.016751,116.286891,55.0,,3
30,0,1,78.0,2.91,4,40.016738,116.286918,55.0,,3
31,0,1,80.85,2.64,4,40.016725,116.286945,55.0,,2
32,0,1,83.71,2.71,4,40.016711,116.28697,55.0,,5
33,0,1,86.57,2.45,5,40.016695,116.286993,55.1,,3
34,0,1,89.42,2.67,5,40.016678,116.287014,55.1,,3
35,0,1,92.28,3.18,5,40.016657,116.287033,55.1,,3
36,0,1,95.14,2.86,5,40.016635,116.287049,54.9,,1
37,0,1,98.0,2.98,5,40.016611,116.287063,54.8,,3
38,0,1,100.85,2.82,5,40.016585,116.287075,54.6,,2
39,0,1,103.71,2.98,6,40.016557,116.287086,54.5,,4
40,0,1,106.57,2.95,6,40.016529,116.287095,54.3,,2
41,0,1,109.43,3.17,6,40.016501,116.287104,54.2,,4
42,0,1,112.29,3.22,6,40.016472,116.287112,54.0,,2
43,0,1,115.14,3.31,6,40.016443,116.287119,53.8,,3
44,0,1,118.0,3.23,6,40.016414,116.287125,53.7,,1
45,0,1,120.87,3.27,6,40.016385,116.287131,53.5,,2
46,0,1,123.79,3.24,7,40.016356,116.287135,53.4,,3
47,0,1,126.76,3.08,7,40.016327,116.287138,53.2,,3
48,0,1,129.79,3.32,7,40.016298,116.28714,53.1,,3
49,0,1,144.83,3.13,7,40.016269,116.287141,53.0,,3
50,0,1,148.2,3.11,7,40.01624,116.287141,52.8,,3
51,0,1,151.51,3.05,8,40.016212,116.287141,52.7,,3
52,0,1,155.07,3.33,8,40.016184,116.287141,52.5,,3
53,0,1,158.44,3.11,8,40.016156,116.287142,52.4,,3
54,0,1,161.82,3.12,8,40.016127,116.287144,52.3,,8
55,0,1,161.82,3.24,8,40.016098,116.287147,52.1,,8
56,0,1,161.82,3.37,8,40.016068,116.287152,52.0,,6
57,0,1,165.42,3.34,9,40.016038,116.287158,51.8,,6
58,0,1,169.07,3.39,9,40.016008,116.287163,51.6,,3
59,0,1,172.73,3.4,9,40.015978,116.287169,51.5,,3
60,0,1,172.73,3.17,9,40.015949,116.287175,51.3,,3
61,0,1,172.73,3.26,9,40.015921,116.287179,51.2,,3
62,0,1,175.69,2.7,10,40.015893,116.287182,51.0,,1
63,0,1,181.78,2.9,10,40.015867,116.287185,50.9,,3
64,0,1,184.92,2.88,10,40.015841,116.287186,50.8,,2
65,0,1,188.1,2.89,10,40.015815,116.287188,50.8,,4
66,0,1,191.72,2.8,10,40.015789,116.287189,50.8,,2
67,0,1,194.94,2.93,11,40.015763,116.287191,50.8,,4
68,0,1,198.19,2.99,11,40.015737,116.287193,50.8,,2
69,0,1,200.46,3.04,11,40.01571,116.287196,50.8,,3
70,0,1,203.69,2.97,11,40.015682,116.2872,50.9,,3
71,0,1,206.96,3.01,11,40.015655,116.287204,50.9,,3
72,0,1,209.45,3.07,12,40.015627,116.287207,50.9,,3
73,0,1,212.75,3.01,12,40.015599,116.287209,51.0,,2
74,0,1,216.22,3.21,12,40.015572,116.287211,51.0,,3
75,0,1,218.61,2.98,12,40.015545,116.287213,51.0,,2
76,0,1,221.89,3.02,12,40.015519,116.287215,51.0,,5
77,0,1,224.87,2.72,12,40.015493,116.287217,51.1,,2
78,0,1,227.78,2.83,13,40.015467,116.287219,51.1,,3
79,0,1,230.76,2.75,13,40.015441,116.287221,51.1,,3
80,0,1,233.94,2.95,13,40.015416,116.287224,51.2,,3
81,0,1,236.41,2.86,13,40.01539,116.287227,51.2,,3
82,0,1,239.41,2.74,13,40.015365,116.287229,51.2,,2
83,0,1,242.51,2.84,14,40.01534,116.287232,51.3,,3
84,0,1,244.95,2.81,14,40.015314,116.287235,51.3,,6
85,0,1,248.16,2.89,14,40.015289,116.287238,51.4,,6
86,0,1,251.12,2.7,14,40.015263,116.287241,51.4,,6
87,0,1,253.39,2.75,14,40.015238,116.287245,51.4,,6
88,0,1,256.75,3.07,14,40.015213,116.287249,51.5,,1
89,0,1,260.02,3.01,15,40.015188,116.287254,51.5,,3
90,0,1,261.85,2.73,15,40.015163,116.287258,51.6,,3
91,0,1,264.88,2.71,15,40.015138,116.287263,51.6,,4
92,0,1,267.94,2.77,15,40.015113,116.287268,51.7,,2
93,0,1,270.51,2.82,15,40.015088,116.287272,51.8,,2
94,0,1,273.59,2.82,16,40.015063,116.287275,51.8,,4
95,0,1,276.49,2.64,16,40.015038,116.287278,51.9,,3
96,0,1,278.93,2.71,16,40.015013,116.28728,51.9,,3
97,0,1,281.85,2.66,16,40.014988,116.287281,51.9,,4
98,0,1,284.83,2.69,16,40.014963,116.287283,51.8,,3
99,0,1,287.24,2.95,17,40.014937,116.287284,51.7,,3
100,0,1,290.5,2.97,17,40.014912,116.287285,51.6,,3
101,0,1,293.79,3.0,17,40.014886,116.287287,51.5,,3
102,0,1,295.64,2.81,17,40.01486,116.28729,51.4,,2
103,0,1,298.83,2.96,17,40.014834,116.287293,51.3,,4
104,0,1,301.9,2.84,17,40.014808,116.287297,51.2,,2
105,0,1,304.27,2.93,18,40.014782,116.287301,51.1,,3
106,0,1,307.37,2.84,18,40.014755,116.287305,51.0,,3
107,0,1,310.49,2.86,18,40.014729,116.28731,50.9,,3
108,0,1,313.08,2.99,18,40.014703,116.287314,50.8,,5
109,0,1,316.31,2.97,18,40.014678,116.287318,50.7,,5
110,0,1,319.31,2.74,19,40.014652,116.287322,50.7,,3
111,0,1,321.73,2.65,19,40.014626,116.287326,50.6,,1
112,0,1,324.82,2.83,19,40.0146,116.287329,50.5,,3
113,0,1,327.89,2.81,19,40.014575,116.287332,50.4,,3
114,0,1,330.19,2.98,19,40.014549,116.287335,50.3,,6
115,0,1,333.32,2.9,20,40.014523,116.287337,50.2,,6
116,0,1,336.39,2.84,20,40.014497,116.287338,50.0,,5
117,0,1,338.95,2.96,20,40.014471,116.28734,49.9,,5
118,0,1,342.18,3.0,20,40.014445,116.287342,49.8,,3
119,0,1,345.26,2.88,20,40.014419,116.287344,49.7,,1
120,0,1,347.69,2.72,21,40.014393,116.287346,49.6,,1
121,0,1,350.75,2.77,21,40.014367,116.287349,49.5,,2
122,0,1,353.69,2.68,21,40.014342,116.287353,49.4,,4
123,0,1,356.2,2.56,21,40.014316,116.287357,49.3,,2
124,0,1,359.3,2.84,21,40.014291,116.287362,49.2,,3
125,0,1,362.26,2.7,22,40.014266,116.287367,49.1,,3
126,0,1,364.49,2.97,22,40.014241,116.287373,49.0,,3
127,0,1,367.77,2.99,22,40.014215,116.287378,48.9,,3
128,0,1,371.0,2.94,22,40.01419,116.287383,48.8,,3
129,0,1,373.21,3.0,22,40.014164,116.287388,48.7,,3
130,0,1,376.35,2.85,22,40.014138,116.287392,48.7,,2
131,0,1,379.51,2.87,23,40.014112,116.287395,48.6,,6
132,0,1,382.14,2.76,23,40.014085,116.287397,48.5,,2
133,0,1,385.3,2.87,23,40.014058,116.287399,48.4,,3
134,0,1,388.47,2.91,23,40.014031,116.287399,48.4,,3
135,0,1,390.79,2.87,23,40.014003,116.287397,48.3,,5
136,0,1,394.17,3.12,24,40.013976,116.287392,48.2,,3
137,0,1,397.41,2.98,24,40.013952,116.287382,48.1,,2
138,0,1,399.43,2.62,24,40.013932,116.287363,48.1,,2
139,0,1,402.35,2.63,24,40.013918,116.287337,48.0,,3
140,0,1,405.15,2.48,24,40.01391,116.287307,48.0,,4
141,0,1,407.6,2.31,25,40.013907,116.28728,47.9,,4
142,0,1,414.38,2.37,25,40.013904,116.287251,47.9,,1
143,0,1,417.74,2.29,25,40.013902,116.287221,47.9,,2
144,0,1,420.24,2.37,25,40.0139,116.28719,47.9,,9
145,0,1,422.92,2.35,25,40.013899,116.287157,47.9,,9
146,0,1,425.62,2.47,26,40.0139,116.287124,47.9,,7
147,0,1,428.51,2.84,26,40.013901,116.287091,47.8,,7
148,0,1,431.69,2.62,26,40.013905,116.287058,47.8,,3
149,0,1,434.6,2.41,26,40.013909,116.287025,47.8,,3
150,0,1,437.21,2.36,26,40.013913,116.286993,47.8,,4
151,0,1,439.85,2.63,27,40.013916,116.286962,47.8,,4
152,0,1,442.76,2.44,27,40.013917,116.28693,47.8,,4
153,0,1,445.37,2.09,27,40.013915,116.286898,47.7,,3
154,0,1,447.8,2.75,27,40.013911,116.286864,47.7,,3
155,0,1,450.96,2.82,27,40.013905,116.286826,47.7,,3
156,0,1,454.27,3.12,27,40.013898,116.286787,47.7,,2
157,0,1,457.73,3.02,28,40.013892,116.286748,47.7,,3
158,0,1,460.95,2.74,28,40.013888,116.286712,47.7,,3
159,0,1,463.89,2.94,28,40.013886,116.286678,47.7,,3
160,0,1,467.04,2.56,28,40.013884,116.286645,47.7,,3
161,0,1,469.89,2.59,28,40.013882,116.286612,47.6,,1
162,0,1,472.76,2.47,29,40.01388,116.286579,47.6,,2
163,0,1,475.49,2.53,29,40.013878,116.286546,47.6,,4
164,0,1,478.15,2.36,29,40.013875,116.286513,47.6,,2
165,0,1,480.77,2.57,29,40.013872,116.286479,47.6,,1
166,0,1,483.62,2.66,29,40.013869,116.286446,47.5,,3
167,0,1,486.68,2.68,29,40.013866,116.286413,47.5,,2
168,0,1,489.94,2.88,30,40.013863,116.28638,47.5,,3
169,0,1,489.94,2.62,30,40.01386,116.286347,47.5,,3
170,0,1,489.94,2.62,30,40.013858,116.286314,47.5,,3
171,0,1,492.79,2.56,30,40.013855,116.286281,47.5,,3
172,0,1,495.3,2.4,30,40.013853,116.286249,47.4,,2
173,0,1,498.23,2.61,30,40.013851,116.286217,47.4,,2
174,0,1,501.11,2.59,31,40.013849,116.286185,47.4,,7
175,0,1,503.61,2.51,31,40.013848,116.286153,47.4,,7
176,0,1,506.31,2.41,31,40.013845,116.286123,47.4,,11
177,0,1,508.92,2.29,31,40.013839,116.286093,47.4,,11
178,0,1,511.91,2.4,31,40.013828,116.286066,47.4,,4
179,0,1,514.44,2.21,31,40.013811,116.28604,47.4,,2
180,0,1,517.72,2.99,32,40.013787,116.286019,47.5,,3
181,0,1,519.66,3.34,32,40.013758,116.286004,47.6,,5
182,0,1,522.96,3.01,32,40.013725,116.285995,47.7,,5
183,0,1,526.58,3.36,32,40.013693,116.285988,47.8,,4
184,0,1,529.14,3.01,32,40.013666,116.285977,47.9,,2
185,0,1,537.55,2.23,32,40.013648,116.285957,47.9,,3
186,0,1,540.88,2.56,33,40.013638,116.28593,47.9,,10
187,0,1,543.68,2.52,33,40.013633,116.285899,47.9,,10
188,0,1,546.66,2.72,33,40.01363,116.285865,47.9,,2
189,0,1,549.67,2.75,33,40.013628,116.285829,47.9,,3
190,0,1,552.77,2.84,33,40.013626,116.285793,48.0,,3
191,0,1,552.77,2.87,33,40.013626,116.285756,48.0,,3
192,0,1,552.77,2.92,34,40.013625,116.285719,48.0,,5
193,0,1,556.24,3.21,34,40.013624,116.285682,48.0,,5
194,0,1,558.3,2.93,34,40.013623,116.285646,48.0,,3
195,0,1,561.45,2.89,34,40.013621,116.28561,48.0,,3
196,0,1,564.48,2.77,34,40.013618,116.285575,48.0,,2
197,0,1,568.44,2.86,34,40.013615,116.28554,48.0,,2
198,0,1,571.73,3.03,34,40.013611,116.285504,48.0,,3
199,0,1,574.97,2.95,35,40.013607,116.285469,48.0,,2
200,0,1,577.53,3.0,35,40.013602,116.285432,48.0,,3
201,0,1,580.79,2.97,35,40.013597,116.285394,48.0,,3
202,0,1,584.47,3.39,35,40.013592,116.285356,48.0,,3
203,0,1,586.97,3.46,35,40.013587,116.285317,48.0,,3
204,0,1,590.48,3.25,35,40.013582,116.285279,48.0,,3
205,0,1,593.85,3.08,36,40.013577,116.285241,47.9,,3
206,0,1,596.88,2.96,36,40.013571,116.285204,47.9,,4
207,0,1,600.2,3.03,36,40.013566,116.285169,47.9,,4
208,0,1,603.27,2.81,36,40.013561,116.285136,47.9,,3
209,0,1,606.2,2.75,36,40.013556,116.285105,47.9,,3
210,0,1,609.23,2.77,36,40.013553,116.285074,47.8,,3
211,0,1,612.33,2.78,37,40.013551,116.285044,47.8,,1
212,0,1,614.82,2.58,37,40.013551,116.285014,47.8,,1
213,0,1,616.95,1.87,37,40.01355,116.284984,47.8,,3
214,0,1,619.47,2.26,37,40.013549,116.284953,47.7,,3
215,0,1,622.7,2.38,37,40.013549,116.284923,47.7,,1
216,0,1,625.86,2.72,37,40.013547,116.284892,47.7,,0
217,0,1,629.06,2.76,38,40.013546,116.284861,47.7,,2
218,0,1,629.51,2.55,38,40.013545,116.28483,47.7,,4
219,0,1,632.6,2.62,38,40.013544,116.284799,47.6,,3
220,0,1,635.36,2.26,38,40.013543,116.28477,47.6,,3
221,0,1,637.39,2.39,38,40.013542,116.28474,47.6,,2
222,0,1,640.29,2.52,38,40.013542,116.284711,47.6,,4
