time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,2.34,1.12,0,40.019193,116.284506,52.9,,8
1,0,1,3.56,1.12,0,40.019192,116.284491,52.9,,0
2,0,1,4.93,1.2,0,40.01919,116.284477,52.8,,1
3,0,1,6.31,1.18,0,40.019186,116.284465,52.8,,3
4,0,1,7.64,1.16,0,40.019181,116.284454,52.7,,3
5,0,1,8.91,1.05,0,40.019175,116.284445,52.7,,2
6,0,1,10.14,1.07,0,40.019168,116.284437,52.7,,2
7,0,1,11.35,1.02,0,40.019159,116.28443,52.6,,3
8,0,1,12.55,1.15,0,40.019149,116.284425,52.6,,2
9,0,1,13.78,1.2,0,40.019139,116.28442,52.6,,2
10,0,1,15.07,1.43,0,40.019128,116.284417,52.6,,3
11,0,1,16.42,1.45,0,40.019116,116.284414,52.6,,3
12,0,1,17.82,1.61,1,40.019103,116.284412,52.6,,2
13,0,1,19.29,1.75,1,40.019089,116.284412,52.6,,4
14,0,1,20.83,1.68,1,40.019076,116.284412,52.6,,1
15,0,1,22.4,1.57,1,40.019061,116.284412,52.6,,7
16,0,1,24.01,1.63,1,40.019046,116.284414,52.6,,7
17,0,1,25.65,1.53,1,40.019032,116.284415,52.5,,2
18,0,1,27.33,1.53,1,40.019016,116.284418,52.5,,3
19,0,1,29.02,1.61,1,40.019001,116.28442,52.5,,3
20,0,1,30.7,1.29,1,40.018986,116.284423,52.5,,2
21,0,1,32.38,1.46,1,40.018971,116.284426,52.5,,3
22,0,1,34.06,1.34,1,40.018956,116.28443,52.6,,3
23,0,1,35.74,1.24,1,40.018941,116.284433,52.6,,2
24,0,1,37.42,1.52,1,40.018926,116.284437,52.6,,3
25,0,1,39.1,1.54,2,40.018912,116.28444,52.6,,5
26,0,1,40.78,1.26,2,40.018897,116.284444,52.6,,4
27,0,1,42.46,1.57,2,40.018883,116.284448,52.6,,2
28,0,1,44.14,1.53,2,40.018869,116.284451,52.6,,4
29,0,1,45.82,1.77,2,40.018854,116.284455,52.6,,2
30,0,1,47.5,1.79,2,40.018839,116.284458,52.6,,4
31,0,1,49.18,1.58,2,40.018823,116.284462,52.6,,2
32,0,1,50.86,1.72,2,40.018807,116.284466,52.6,,3
33,0,1,52.54,1.92,2,40.018791,116.284469,52.6,,5
34,0,1,54.22,1.83,2,40.018773,116.284472,52.6,,5
35,0,1,55.9,2.11,2,40.018755,116.284476,52.6,,6
36,0,1,57.59,2.0,2,40.018736,116.284479,52.6,,5
37,0,1,59.27,2.07,2,40.018716,116.284482,52.6,,2
38,0,1,60.96,2.19,2,40.018695,116.284485,52.5,,2
39,0,1,62.65,2.25,3,40.018674,116.284488,52.5,,3
40,0,1,64.33,2.39,3,40.018652,116.284491,52.5,,3
41,0,1,66.03,2.26,3,40.018629,116.284494,52.5,,2
42,0,1,67.72,2.27,3,40.018606,116.284497,52.5,,4
43,0,1,69.42,2.21,3,40.018583,116.2845,52.5,,2
44,0,1,71.11,2.6,3,40.018559,116.284503,52.5,,3
45,0,1,72.82,2.71,3,40.018535,116.284506,52.5,,3
46,0,1,74.52,2.69,3,40.01851,116.284508,52.5,,6
47,0,1,76.22,2.49,3,40.018486,116.284511,52.5,,5
48,0,1,77.93,2.59,3,40.018461,116.284514,52.5,,2
49,0,1,78.41,2.61,3,40.018436,116.284518,52.5,,4
50,0,1,80.35,2.72,3,40.018411,116.284521,52.5,,3
51,0,1,82.4,2.69,4,40.018386,116.284526,52.5,,7
52,0,1,84.55,2.73,4,40.018362,116.284531,52.5,,7
53,0,1,86.78,2.66,4,40.018337,116.284536,52.4,,4
54,0,1,89.08,2.46,4,40.018312,116.284541,52.4,,6
55,0,1,91.49,2.79,4,40.018286,116.284545,52.3,,4
56,0,1,94.02,2.95,4,40.018259,116.284548,52.2,,1
57,0,1,96.66,3.16,4,40.018231,116.28455,52.1,,4
58,0,1,99.36,2.94,5,40.018202,116.28455,52.0,,4
59,0,1,99.36,2.67,5,40.018174,116.284549,51.9,,4
60,0,1,99.36,2.78,5,40.018146,116.284548,51.8,,2
61,0,1,102.14,2.75,5,40.018119,116.284548,51.7,,3
62,0,1,107.1,2.89,5,40.018094,116.284549,51.6,,3
63,0,1,109.94,2.57,5,40.018071,116.28455,51.5,,2
64,0,1,112.77,2.35,6,40.018051,116.284553,51.4,,4
65,0,1,119.53,2.18,6,40.01803,116.284557,51.4,,2
66,0,1,122.31,2.07,6,40.01801,116.284562,51.3,,3
67,0,1,125.05,2.11,6,40.017989,116.284566,51.2,,1
68,0,1,127.25,2.56,6,40.017966,116.284571,51.1,,4
69,0,1,130.07,2.79,6,40.017942,116.284576,51.1,,4
70,0,1,132.98,3.14,7,40.017917,116.284582,51.0,,3
71,0,1,134.88,2.68,7,40.017891,116.28459,50.9,,3
72,0,1,137.79,2.67,7,40.017866,116.2846,50.9,,3
73,0,1,140.7,2.86,7,40.01784,116.284613,50.8,,3
74,0,1,144.05,2.83,7,40.017816,116.284628,50.8,,3
75,0,1,146.96,2.92,7,40.017792,116.284647,50.7,,5
76,0,1,149.87,2.92,8,40.01777,116.284668,50.7,,5
77,0,1,153.29,3.29,8,40.017749,116.284691,50.7,,4
78,0,1,156.21,3.1,8,40.01773,116.284715,50.7,,4
79,0,1,159.12,2.83,8,40.017713,116.284741,50.7,,3
80,0,1,162.9,2.79,8,40.017698,116.284767,50.8,,3
81,0,1,165.82,2.47,8,40.017684,116.284795,50.8,,2
82,0,1,168.74,2.68,9,40.017673,116.284823,50.9,,2
83,0,1,171.69,2.5,9,40.017663,116.284853,50.9,,3
84,0,1,178.69,2.59,9,40.017655,116.284884,51.0,,4
85,0,1,182.42,2.73,9,40.017649,116.284916,51.1,,3
86,0,1,185.64,2.83,9,40.017645,116.284948,51.2,,4
87,0,1,188.82,2.57,9,40.017643,116.284981,51.3,,8
88,0,1,191.73,2.46,10,40.017643,116.285014,51.4,,8
89,0,1,194.5,2.76,10,40.017645,116.285048,51.4,,2
90,0,1,197.47,2.61,10,40.017649,116.285081,51.4,,4
91,0,1,200.35,2.47,10,40.017656,116.285114,51.5,,3
92,0,1,203.06,2.61,10,40.017663,116.285147,51.5,,3
93,0,1,205.91,2.56,10,40.01767,116.28518,51.5,,2
94,0,1,208.71,2.63,11,40.017676,116.285214,51.6,,4
95,0,1,211.64,2.94,11,40.017681,116.285248,51.6,,2
96,0,1,214.96,2.96,11,40.017684,116.285284,51.6,,4
97,0,1,218.26,2.94,11,40.017685,116.285319,51.7,,4
98,0,1,221.48,2.96,11,40.017685,116.285355,51.7,,5
99,0,1,224.61,2.8,11,40.017685,116.285391,51.7,,1
100,0,1,227.59,2.85,12,40.017684,116.285426,51.7,,2
101,0,1,230.66,2.6,12,40.017684,116.285461,51.8,,3
102,0,1,233.51,2.76,12,40.017685,116.285494,51.8,,3
103,0,1,236.55,2.6,12,40.017687,116.285527,51.8,,2
104,0,1,239.31,2.62,12,40.01769,116.28556,51.8,,4
105,0,1,242.06,2.7,12,40.017693,116.285593,51.8,,3
106,0,1,244.95,2.75,12,40.017695,116.285627,51.9,,2
107,0,1,247.96,2.99,13,40.017698,116.285662,51.9,,3
108,0,1,251.34,3.03,13,40.017699,116.285699,51.9,,4
109,0,1,254.73,3.07,13,40.0177,116.285736,51.9,,2
110,0,1,257.66,2.9,13,40.017702,116.285771,52.0,,2
111,0,1,260.58,2.83,13,40.017704,116.285804,52.0,,3
112,0,1,260.58,2.79,13,40.017705,116.285837,52.0,,4
113,0,1,260.58,2.74,14,40.017707,116.285873,51.9,,4
114,0,1,263.51,2.77,14,40.017706,116.28591,51.9,,1
115,0,1,267.13,2.79,14,40.017703,116.285947,51.8,,3
116,0,1,270.06,3.09,14,40.017698,116.285983,51.8,,3
117,0,1,272.99,2.73,14,40.017689,116.286015,51.7,,9
118,0,1,275.74,2.7,14,40.017676,116.286042,51.7,,9
119,0,1,278.67,2.57,15,40.017659,116.286064,51.7,,3
120,0,1,281.6,2.51,15,40.017637,116.28608,51.7,,3
121,0,1,284.53,2.75,15,40.017612,116.286092,51.6,,3
122,0,1,287.46,2.83,15,40.017584,116.286101,51.6,,5
123,0,1,290.39,3.08,15,40.017552,116.286108,51.6,,7
124,0,1,293.57,3.71,15,40.017519,116.286114,51.7,,7
125,0,1,303.5,3.82,16,40.017484,116.286119,51.7,,2
126,0,1,309.21,3.62,16,40.017449,116.286124,51.8,,5
127,0,1,313.38,3.58,16,40.017414,116.286128,52.0,,5
128,0,1,317.39,3.52,16,40.017379,116.286132,52.1,,1
129,0,1,321.23,3.13,16,40.017347,116.286136,52.2,,3
130,0,1,324.57,3.07,16,40.017316,116.28614,52.3,,4
131,0,1,327.83,3.1,17,40.017288,116.286144,52.4,,3
132,0,1,331.16,3.13,17,40.01726,116.286148,52.5,,3
133,0,1,334.4,2.77,17,40.017234,116.286151,52.6,,6
134,0,1,337.3,2.85,17,40.017207,116.286154,52.7,,2
135,0,1,340.3,2.87,17,40.01718,116.286156,52.8,,8
136,0,1,343.34,2.75,17,40.017154,116.286158,52.9,,8
137,0,1,346.31,2.93,18,40.017127,116.286161,53.0,,3
138,0,1,349.36,2.78,18,40.017102,116.286166,53.1,,6
139,0,1,352.22,2.6,18,40.017078,116.286174,53.2,,6
140,0,1,354.88,2.62,18,40.017056,116.286186,53.3,,3
141,0,1,357.58,2.58,18,40.017036,116.286202,53.4,,3
142,0,1,360.28,2.49,18,40.017018,116.286221,53.5,,4
143,0,1,362.82,2.51,19,40.017001,116.286244,53.6,,6
144,0,1,365.78,2.61,19,40.016986,116.286269,53.7,,6
145,0,1,368.74,2.73,19,40.016972,116.286295,53.8,,5
146,0,1,368.74,2.51,19,40.016959,116.286322,53.9,,4
147,0,1,368.74,2.49,19,40.016947,116.28635,53.9,,3
148,0,1,371.7,2.47,19,40.016935,116.286378,54.0,,1
149,0,1,373.31,2.57,20,40.016923,116.286407,54.1,,5
150,0,1,376.27,2.57,20,40.016912,116.286436,54.2,,5
151,0,1,379.23,2.73,20,40.016901,116.286465,54.3,,4
152,0,1,381.18,2.69,20,40.01689,116.286495,54.4,,4
153,0,1,384.13,2.76,20,40.016879,116.286525,54.5,,5
154,0,1,388.99,2.81,20,40.016868,116.286555,54.6,,5
155,0,1,394.93,3.03,21,40.016856,116.286585,54.7,,3
156,0,1,398.66,2.95,21,40.016844,116.286616,54.9,,6
157,0,1,401.77,3.08,21,40.016831,116.286646,55.0,,5
158,0,1,404.9,2.74,21,40.016818,116.286676,55.1,,3
159,0,1,407.67,2.71,21,40.016804,116.286706,55.1,,3
160,0,1,410.4,2.69,21,40.01679,116.286737,55.1,,4
161,0,1,413.18,2.88,22,40.016776,116.286767,55.1,,0
162,0,1,416.23,2.85,22,40.016761,116.286798,55.1,,4
163,0,1,419.13,2.82,22,40.016746,116.286828,55.2,,3
164,0,1,421.92,2.92,22,40.016731,116.286858,55.2,,2
165,0,1,424.88,3.04,22,40.016715,116.286887,55.2,,6
166,0,1,427.84,2.83,22,40.016697,116.286914,55.2,,6
167,0,1,427.84,3.12,23,40.016678,116.286939,55.3,,3
168,0,1,427.84,2.98,23,40.016658,116.286962,55.2,,3
169,0,1,430.8,2.87,23,40.016636,116.286981,55.1,,3
170,0,1,434.33,3.01,23,40.016613,116.286998,54.9,,4
171,0,1,437.29,2.94,23,40.016588,116.287014,54.8,,4
172,0,1,440.25,3.07,23,40.016563,116.287027,54.6,,4
173,0,1,443.46,2.89,24,40.016536,116.287038,54.5,,3
174,0,1,446.42,2.98,24,40.016509,116.287048,54.3,,4
175,0,1,449.39,3.26,24,40.016481,116.287057,54.2,,4
176,0,1,452.82,3.05,24,40.016452,116.287064,54.0,,1
177,0,1,455.79,3.05,24,40.016423,116.287071,53.9,,2
178,0,1,458.76,2.84,24,40.016393,116.287077,53.7,,3
179,0,1,462.53,2.98,25,40.016364,116.287083,53.5,,1
180,0,1,465.51,3.29,25,40.016334,116.287088,53.4,,3
181,0,1,471.4,3.11,25,40.016304,116.287094,53.2,,2
182,0,1,477.98,3.25,25,40.016274,116.287099,53.1,,3
183,0,1,482.0,3.28,25,40.016244,116.287103,52.9,,3
184,0,1,485.41,3.34,25,40.016214,116.287108,52.8,,5
185,0,1,488.87,3.41,26,40.016184,116.287112,52.6,,3
186,0,1,492.35,3.3,26,40.016155,116.287116,52.5,,3
187,0,1,495.77,3.38,26,40.016125,116.28712,52.3,,4
188,0,1,499.22,3.25,26,40.016096,116.287124,52.2,,3
189,0,1,502.51,3.12,26,40.016066,116.287128,52.0,,4
190,0,1,505.7,3.19,26,40.016038,116.287132,51.9,,6
191,0,1,508.81,2.89,27,40.016009,116.287136,51.7,,2
192,0,1,511.8,3.1,27,40.015981,116.287139,51.6,,3
193,0,1,514.8,3.18,27,40.015952,116.287143,51.4,,5
194,0,1,514.8,3.07,27,40.015924,116.287147,51.3,,3
