time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.95,1.25,0,31.780131,118.70199,87.1,,20
1,0,1,3.08,1.74,0,31.780135,118.701975,87.2,,0
2,0,1,5.35,2.01,0,31.780138,118.701954,87.3,,0
3,0,1,7.62,1.93,0,31.780141,118.70193,87.5,,3
4,0,1,9.91,2.12,0,31.780143,118.701904,87.6,,3
5,0,1,12.29,2.4,0,31.780145,118.701878,87.7,,3
6,0,1,14.75,2.55,0,31.780147,118.701855,87.8,,2
7,0,1,17.24,2.4,1,31.780148,118.701836,87.9,,4
8,0,1,19.51,1.03,1,31.780149,118.701823,88.0,,2
9,0,1,21.44,0.14,1,31.780149,118.701817,88.0,,2
10,0,1,23.17,0.2,1,31.780149,118.701816,88.0,,2
11,0,1,24.6,0.02,1,31.780149,118.701815,88.0,,0
12,0,1,24.6,0.0,1,31.78015,118.701813,88.0,,0
13,0,1,24.6,0.47,1,31.78015,118.701806,88.0,,1
14,0,1,26.14,1.23,1,31.780151,118.701794,88.1,,1
15,0,1,27.8,1.52,1,31.780152,118.701779,88.2,,1
16,0,1,29.5,1.54,1,31.780152,118.70176,88.2,,1
17,0,1,31.25,1.67,1,31.780153,118.701739,88.3,,3
18,0,1,33.11,1.93,1,31.780154,118.701715,88.4,,1
19,0,1,35.06,2.15,1,31.780154,118.70169,88.5,,1
20,0,1,37.12,2.36,2,31.780154,118.701662,88.6,,3
21,0,1,39.32,2.85,2,31.780155,118.701634,88.4,,3
22,0,1,41.64,2.85,2,31.780155,118.701605,88.3,,2
23,0,1,44.04,2.77,2,31.780155,118.701575,88.1,,3
24,0,1,46.54,2.91,2,31.780156,118.701545,87.9,,3
25,0,1,49.12,2.9,2,31.780156,118.701514,87.8,,2
26,0,1,51.75,2.67,2,31.780156,118.701484,87.6,,6
27,0,1,54.44,2.84,3,31.780157,118.701453,87.4,,6
28,0,1,57.15,2.61,3,31.780158,118.701423,87.3,,3
29,0,1,59.91,2.75,3,31.780159,118.701392,87.1,,2
30,0,1,62.66,2.41,3,31.780161,118.701363,87.0,,3
31,0,1,65.41,2.49,3,31.780162,118.701333,86.8,,3
32,0,1,68.19,2.74,3,31.780164,118.701304,86.7,,5
33,0,1,71.0,2.82,4,31.780167,118.701275,86.5,,5
