time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,2.85,1.4,0,31.552753,120.244731,2.7,,9
1,0,1,4.55,1.22,0,31.55276,120.244743,2.7,,0
2,0,1,6.38,1.74,0,31.552768,120.244759,2.8,,3
3,0,1,8.33,2.08,0,31.552777,120.244777,2.8,,3
4,0,1,10.35,2.14,0,31.552786,120.244797,2.9,,2
5,0,1,12.45,2.28,0,31.552796,120.244816,3.0,,1
6,0,1,14.58,2.12,0,31.552807,120.244834,3.0,,1
7,0,1,16.73,1.97,0,31.55282,120.24485,3.1,,3
8,0,1,18.89,1.93,1,31.552833,120.244863,3.2,,2
9,0,1,21.01,1.63,1,31.552848,120.244871,3.3,,2
10,0,1,23.12,1.49,1,31.552863,120.244873,3.4,,3
11,0,1,25.2,1.51,1,31.55288,120.244869,3.5,,3
12,0,1,27.28,1.53,1,31.552898,120.244861,3.6,,2
13,0,1,29.42,2.39,1,31.552916,120.244849,3.7,,3
14,0,1,31.61,2.25,1,31.552935,120.244837,3.8,,3
15,0,1,33.86,2.45,1,31.552953,120.244826,3.9,,2
16,0,1,36.13,2.27,2,31.552972,120.244818,4.0,,3
17,0,1,38.4,2.04,2,31.55299,120.244814,4.1,,5
18,0,1,40.67,1.9,2,31.553009,120.244812,4.2,,5
19,0,1,42.93,1.79,2,31.553027,120.244815,4.3,,1
20,0,1,45.19,2.17,2,31.553046,120.244821,4.4,,3
21,0,1,47.45,1.91,2,31.553065,120.244829,4.6,,2
22,0,1,49.71,1.87,2,31.553084,120.244841,4.7,,3
23,0,1,51.97,2.24,2,31.553103,120.244854,4.9,,3
24,0,1,54.23,2.6,3,31.553123,120.244869,5.1,,2
25,0,1,56.49,2.74,3,31.553142,120.244886,5.2,,6
26,0,1,58.76,2.66,3,31.553161,120.244903,5.4,,2
27,0,1,61.02,2.31,3,31.55318,120.24492,5.6,,2
28,0,1,63.29,2.25,3,31.553199,120.244938,5.8,,2
29,0,1,65.55,2.07,3,31.553218,120.244954,6.0,,3
30,0,1,67.82,2.52,3,31.553237,120.244971,6.2,,2
31,0,1,70.08,2.68,4,31.553255,120.244987,6.4,,3
32,0,1,72.35,2.28,4,31.553273,120.245003,6.6,,2
33,0,1,74.62,1.78,4,31.553292,120.245019,6.7,,3
34,0,1,76.89,2.38,4,31.553311,120.245035,6.8,,0
35,0,1,79.16,2.5,4,31.553329,120.245052,6.8,,2
36,0,1,81.43,2.5,4,31.553347,120.24507,6.8,,1
37,0,1,83.7,2.27,4,31.553364,120.245088,6.7,,3
38,0,1,85.97,2.23,5,31.55338,120.245108,6.7,,3
39,0,1,88.24,2.31,5,31.553394,120.245128,6.6,,2
40,0,1,90.52,2.38,5,31.553407,120.24515,6.5,,3
41,0,1,92.79,2.3,5,31.553419,120.245172,6.4,,3
42,0,1,95.07,2.59,5,31.55343,120.245196,6.4,,2
43,0,1,97.34,2.56,5,31.55344,120.24522,6.3,,3
44,0,1,99.62,2.57,5,31.55345,120.245245,6.2,,3
45,0,1,101.9,2.5,6,31.553459,120.24527,6.1,,2
46,0,1,104.18,2.22,6,31.553468,120.245297,6.0,,3
47,0,1,106.46,2.15,6,31.553476,120.245323,5.9,,3
48,0,1,120.72,2.13,6,31.553484,120.24535,5.8,,2
49,0,1,123.49,2.63,6,31.553492,120.245378,5.7,,3
50,0,1,126.23,2.6,6,31.553499,120.245405,5.6,,3
51,0,1,128.93,2.56,6,31.553506,120.245432,5.5,,3
52,0,1,131.7,2.63,7,31.553513,120.245458,5.4,,3
53,0,1,134.5,2.66,7,31.55352,120.245483,5.4,,3
54,0,1,137.09,2.36,7,31.553527,120.245507,5.3,,4
55,0,1,139.82,2.44,7,31.553533,120.245529,5.2,,3
56,0,1,142.18,2.07,7,31.553539,120.245549,5.1,,3
57,0,1,144.39,1.86,7,31.553545,120.245568,5.0,,3
58,0,1,144.39,1.74,7,31.553552,120.245585,5.0,,4
59,0,1,144.39,1.91,8,31.553562,120.245604,4.9,,4
60,0,1,146.42,2.03,8,31.553574,120.245625,4.8,,1
61,0,1,146.42,2.22,8,31.553591,120.24565,4.6,,2
62,0,1,146.42,2.32,8,31.553613,120.24568,4.5,,2
63,0,1,148.64,2.22,8,31.553637,120.245713,4.3,,2
64,0,1,152.48,2.3,8,31.55366,120.245748,4.1,,3
65,0,1,155.02,2.54,8,31.553678,120.245781,3.9,,2
66,0,1,157.77,2.75,9,31.553688,120.24581,3.8,,3
67,0,1,160.94,3.17,9,31.553693,120.245837,3.7,,3
68,0,1,163.88,2.32,9,31.553696,120.245862,3.5,,3
69,0,1,166.49,2.11,9,31.5537,120.245885,3.4,,3
70,0,1,168.77,1.87,9,31.553706,120.245907,3.3,,3
71,0,1,170.76,1.7,9,31.553719,120.245929,3.1,,3
72,0,1,173.46,2.5,9,31.553736,120.245951,2.9,,3
73,0,1,176.58,2.95,10,31.553754,120.245973,2.7,,2
74,0,1,176.58,3.14,10,31.553773,120.245996,2.5,,2
75,0,1,176.58,2.85,10,31.553789,120.246019,2.4,,3
76,0,1,179.56,2.81,10,31.553803,120.246043,2.2,,2
77,0,1,182.5,2.71,10,31.553815,120.246068,2.0,,2
78,0,1,185.29,2.59,10,31.553826,120.246093,1.9,,2
79,0,1,187.98,2.52,10,31.553834,120.246117,1.7,,3
80,0,1,190.51,2.36,11,31.553842,120.246143,1.5,,3
81,0,1,193.02,2.37,11,31.553848,120.246168,1.4,,2
82,0,1,195.61,2.45,11,31.553853,120.246193,1.2,,5
83,0,1,195.61,2.51,11,31.553857,120.246218,1.1,,5
84,0,1,195.61,2.69,11,31.55386,120.246243,1.0,,3
85,0,1,198.27,2.52,11,31.553862,120.246269,0.8,,4
86,0,1,214.55,2.58,11,31.553862,120.246295,0.7,,2
87,0,1,217.14,2.45,12,31.553862,120.24632,0.5,,3
88,0,1,219.65,2.37,12,31.553861,120.246346,0.4,,5
89,0,1,224.4,2.4,12,31.55386,120.246372,0.3,,5
90,0,1,226.95,2.41,12,31.553859,120.246398,0.1,,3
91,0,1,229.43,2.34,12,31.553858,120.246425,0.0,,2
92,0,1,231.73,2.65,12,31.553858,120.246451,-0.1,,4
93,0,1,234.32,2.45,12,31.553858,120.246478,-0.3,,1
94,0,1,237.15,2.57,13,31.553858,120.246505,-0.4,,5
95,0,1,239.3,2.71,13,31.55386,120.246532,-0.6,,5
96,0,1,241.99,2.55,13,31.553864,120.246558,-0.7,,3
97,0,1,244.69,2.56,13,31.553868,120.246584,-0.9,,2
98,0,1,247.09,2.65,13,31.553875,120.246609,-1.0,,3
99,0,1,249.55,2.32,13,31.553884,120.246634,-1.2,,2
100,0,1,252.2,2.51,13,31.553895,120.246657,-1.3,,6
101,0,1,254.75,2.4,14,31.553908,120.246679,-1.3,,6
102,0,1,257.44,2.55,14,31.553925,120.246699,-1.2,,3
103,0,1,260.39,2.81,14,31.553944,120.246717,-1.1,,3
104,0,1,262.3,2.64,14,31.553966,120.246734,-1.0,,2
105,0,1,265.27,2.83,14,31.553989,120.24675,-0.9,,3
106,0,1,268.32,2.91,14,31.554014,120.246766,-0.9,,3
