time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,1.8,1.1,0,40.019254,116.285208,54.4,,9
1,0,1,2.93,1.09,0,40.019247,116.285192,54.4,,0
2,0,1,4.52,1.59,0,40.01924,116.285173,54.4,,1
3,0,1,6.55,2.25,0,40.019234,116.285152,54.3,,0
4,0,1,8.92,2.64,0,40.019229,116.28513,54.3,,3
5,0,1,11.42,2.45,0,40.019223,116.285106,54.3,,2
6,0,1,14.01,2.43,0,40.019218,116.28508,54.3,,3
7,0,1,16.63,2.25,1,40.019213,116.285054,54.3,,3
8,0,1,19.28,2.32,1,40.019209,116.285026,54.2,,3
9,0,1,21.95,2.3,1,40.019204,116.284998,54.2,,2
10,0,1,24.65,2.49,1,40.0192,116.284968,54.1,,4
11,0,1,27.41,2.56,1,40.019195,116.284939,54.0,,2
12,0,1,30.18,2.46,1,40.019191,116.284909,53.9,,4
13,0,1,32.99,2.64,2,40.019187,116.28488,53.8,,4
14,0,1,35.8,2.45,2,40.019183,116.28485,53.7,,3
15,0,1,38.64,2.63,2,40.019179,116.284821,53.6,,3
16,0,1,41.49,2.52,2,40.019175,116.284793,53.5,,5
17,0,1,44.33,2.37,2,40.019172,116.284764,53.5,,3
18,0,1,47.17,2.32,2,40.019169,116.284737,53.4,,8
19,0,1,50.03,2.56,3,40.019166,116.28471,53.3,,8
20,0,1,52.89,2.44,3,40.019164,116.284684,53.2,,3
21,0,1,55.75,2.29,3,40.019163,116.284656,53.2,,2
22,0,1,58.61,2.42,3,40.019163,116.284626,53.1,,2
23,0,1,61.47,2.42,3,40.019164,116.284591,53.0,,3
24,0,1,64.33,2.79,3,40.019164,116.284555,52.9,,6
25,0,1,67.2,2.89,4,40.019161,116.284523,52.9,,5
26,0,1,70.06,2.38,4,40.019155,116.284499,52.8,,2
27,0,1,72.92,2.07,4,40.019145,116.284482,52.7,,3
28,0,1,75.78,2.06,4,40.019132,116.284471,52.7,,3
29,0,1,78.64,1.8,4,40.019116,116.284466,52.7,,3
30,0,1,81.5,2.06,4,40.019097,116.284464,52.7,,4
31,0,1,84.36,2.49,5,40.019077,116.284464,52.7,,1
32,0,1,87.21,2.57,5,40.019055,116.284466,52.7,,2
33,0,1,90.07,2.56,5,40.019033,116.284468,52.7,,3
34,0,1,92.92,2.55,5,40.019009,116.284471,52.7,,2
35,0,1,95.77,2.64,5,40.018985,116.284474,52.7,,4
36,0,1,98.62,2.66,5,40.018962,116.284478,52.7,,2
37,0,1,101.48,2.61,6,40.018938,116.284481,52.7,,3
38,0,1,104.33,2.58,6,40.018915,116.284483,52.6,,3
39,0,1,107.18,2.46,6,40.018893,116.284484,52.6,,3
40,0,1,110.03,2.41,6,40.018872,116.284485,52.6,,4
41,0,1,112.88,2.3,6,40.01885,116.284486,52.6,,2
42,0,1,115.72,2.17,6,40.018829,116.284486,52.6,,4
43,0,1,118.57,2.28,7,40.018808,116.284486,52.6,,3
44,0,1,121.42,2.24,7,40.018787,116.284486,52.6,,2
45,0,1,124.27,2.4,7,40.018766,116.284485,52.6,,3
46,0,1,127.11,2.54,7,40.018745,116.284485,52.6,,3
47,0,1,129.96,2.42,7,40.018723,116.284485,52.6,,3
48,0,1,132.8,2.51,7,40.018701,116.284485,52.6,,3
49,0,1,136.29,2.41,8,40.018679,116.284486,52.5,,2
50,0,1,139.39,2.7,8,40.018656,116.284487,52.5,,3
51,0,1,142.52,2.73,8,40.018632,116.284488,52.5,,3
52,0,1,145.42,2.5,8,40.018607,116.28449,52.5,,1
53,0,1,148.39,2.54,8,40.018582,116.284493,52.5,,3
54,0,1,151.36,2.54,8,40.018557,116.284496,52.5,,2
55,0,1,154.6,2.83,8,40.018531,116.2845,52.5,,3
56,0,1,157.68,2.79,9,40.018506,116.284504,52.5,,2
57,0,1,160.71,2.63,9,40.018479,116.284509,52.5,,3
58,0,1,163.73,2.59,9,40.018453,116.284514,52.5,,3
59,0,1,163.73,2.7,9,40.018427,116.284519,52.5,,3
60,0,1,163.73,2.75,9,40.018401,116.284525,52.5,,3
61,0,1,167.0,2.83,9,40.018375,116.284529,52.5,,3
62,0,1,167.0,2.73,10,40.018349,116.284533,52.4,,3
63,0,1,167.0,3.0,10,40.018324,116.284536,52.4,,3
64,0,1,170.23,2.76,10,40.018299,116.284538,52.3,,2
65,0,1,175.14,2.86,10,40.018274,116.28454,52.2,,4
66,0,1,178.26,2.66,10,40.01825,116.284541,52.1,,5
67,0,1,181.2,2.51,10,40.018226,116.284542,52.1,,5
68,0,1,184.1,2.36,11,40.018202,116.284543,52.0,,3
69,0,1,187.04,2.51,11,40.018178,116.284545,51.9,,3
70,0,1,189.98,2.51,11,40.018154,116.284547,51.8,,3
71,0,1,191.98,2.34,11,40.01813,116.284549,51.7,,2
72,0,1,194.7,2.29,11,40.018106,116.284553,51.6,,3
73,0,1,197.8,2.67,11,40.018082,116.284558,51.5,,3
74,0,1,199.84,2.87,12,40.018058,116.284564,51.5,,3
75,0,1,202.8,2.56,12,40.018033,116.284571,51.4,,3
76,0,1,205.32,2.13,12,40.018009,116.284579,51.3,,2
77,0,1,208.33,2.32,12,40.017983,116.284588,51.2,,3
78,0,1,211.37,2.61,12,40.017957,116.284595,51.2,,3
79,0,1,214.97,3.16,12,40.01793,116.284602,51.1,,3
80,0,1,216.63,3.26,13,40.017902,116.284606,51.0,,3
81,0,1,220.35,3.27,13,40.017872,116.284608,50.9,,3
82,0,1,224.02,3.23,13,40.017842,116.284612,50.8,,3
83,0,1,226.63,3.0,13,40.017814,116.284621,50.7,,2
84,0,1,229.9,2.83,13,40.017789,116.284637,50.7,,3
85,0,1,232.96,2.66,13,40.017766,116.28466,50.7,,3
86,0,1,236.73,3.23,14,40.017745,116.284686,50.7,,3
87,0,1,240.13,3.08,14,40.017724,116.284712,50.7,,3
88,0,1,243.51,3.06,14,40.017705,116.284739,50.7,,3
89,0,1,246.39,3.09,14,40.017687,116.284766,50.7,,2
90,0,1,249.66,2.86,14,40.017672,116.284793,50.8,,2
91,0,1,252.93,2.8,14,40.017658,116.284823,50.8,,3
92,0,1,256.07,2.53,15,40.017648,116.284854,50.9,,2
93,0,1,264.01,2.37,15,40.017642,116.284888,51.0,,4
94,0,1,267.55,2.67,15,40.017638,116.284924,51.1,,2
95,0,1,270.44,2.84,15,40.017636,116.284961,51.2,,4
96,0,1,273.48,3.04,15,40.017637,116.284998,51.3,,2
97,0,1,276.66,2.91,15,40.017638,116.285036,51.4,,3
98,0,1,279.77,2.99,16,40.01764,116.285074,51.4,,3
99,0,1,282.99,3.07,16,40.017642,116.285111,51.4,,3
100,0,1,286.26,2.88,16,40.017644,116.285148,51.5,,3
101,0,1,289.22,2.85,16,40.017647,116.285184,51.5,,2
102,0,1,292.14,2.77,16,40.017649,116.28522,51.5,,3
103,0,1,295.05,2.85,16,40.017651,116.285255,51.6,,2
104,0,1,298.11,3.01,17,40.017652,116.285291,51.6,,2
105,0,1,301.39,3.0,17,40.017654,116.285326,51.6,,3
106,0,1,304.6,3.08,17,40.017655,116.285362,51.6,,2
107,0,1,307.92,3.13,17,40.017656,116.285398,51.7,,4
108,0,1,311.16,2.92,17,40.017657,116.285433,51.7,,2
109,0,1,314.14,2.86,17,40.017658,116.285469,51.7,,3
110,0,1,317.05,2.74,18,40.01766,116.285503,51.8,,3
