time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,3.03,1.55,0,40.019396,116.28495,55.2,,35
1,0,1,5.28,1.65,0,40.019394,116.284931,55.1,,1
2,0,1,7.54,1.78,0,40.019391,116.284909,55.0,,1
3,0,1,9.89,2.11,0,40.019387,116.284884,54.9,,3
4,0,1,12.34,2.32,0,40.019382,116.284857,54.8,,2
5,0,1,14.92,2.64,0,40.019377,116.284828,54.6,,3
6,0,1,17.63,2.89,1,40.01937,116.284797,54.5,,3
7,0,1,20.47,3.0,1,40.019363,116.284766,54.4,,3
8,0,1,23.4,3.03,1,40.019355,116.284733,54.2,,3
9,0,1,26.4,2.86,1,40.019346,116.2847,54.0,,2
10,0,1,29.45,2.91,1,40.019337,116.284667,53.9,,3
11,0,1,32.56,3.08,1,40.019327,116.284634,53.7,,1
12,0,1,35.69,2.83,2,40.019315,116.284601,53.6,,1
13,0,1,38.89,3.06,2,40.019304,116.28457,53.5,,0
14,0,1,42.12,3.06,2,40.019291,116.284539,53.3,,3
15,0,1,45.32,2.66,2,40.019277,116.284511,53.2,,3
16,0,1,48.5,2.65,2,40.019263,116.284485,53.1,,6
17,0,1,51.63,2.42,3,40.019248,116.284461,52.9,,6
18,0,1,54.74,2.56,3,40.019233,116.28444,52.8,,3
19,0,1,57.84,2.62,3,40.019216,116.284422,52.7,,2
20,0,1,60.93,2.38,3,40.019198,116.284409,52.7,,3
21,0,1,64.02,2.12,3,40.019177,116.284401,52.6,,3
22,0,1,67.11,2.62,3,40.019152,116.284401,52.6,,5
23,0,1,70.2,3.32,4,40.019126,116.284404,52.6,,1
24,0,1,73.3,2.93,4,40.019098,116.284407,52.6,,4
25,0,1,76.39,2.83,4,40.019072,116.284408,52.5,,4
26,0,1,79.49,2.7,4,40.019048,116.28441,52.5,,1
27,0,1,82.58,2.28,4,40.019028,116.284421,52.6,,2
28,0,1,85.68,2.47,5,40.019013,116.284442,52.6,,3
29,0,1,88.78,2.37,5,40.019003,116.284472,52.7,,3
30,0,1,91.87,2.48,5,40.018996,116.284505,52.7,,3
31,0,1,94.97,2.44,5,40.018993,116.284538,52.8,,1
32,0,1,98.07,2.53,5,40.018991,116.28457,52.9,,3
33,0,1,101.17,2.63,5,40.018992,116.284601,52.9,,4
34,0,1,104.26,2.55,6,40.018995,116.284631,53.0,,3
35,0,1,107.36,2.56,6,40.018998,116.284661,53.1,,3
36,0,1,110.45,2.37,6,40.019002,116.28469,53.1,,5
37,0,1,113.55,2.25,6,40.019006,116.284719,53.2,,3
38,0,1,116.64,2.27,6,40.019011,116.284748,53.3,,4
