time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,1.11,1.4,0,40.019402,116.285246,55.1,,14
1,0,1,2.73,1.28,0,40.019401,116.285231,55.1,,0
2,0,1,4.11,1.17,0,40.019399,116.285213,55.1,,0
3,0,1,5.73,1.64,0,40.019397,116.285192,55.1,,1
4,0,1,7.57,2.13,0,40.019395,116.285169,55.1,,3
5,0,1,9.6,2.37,0,40.019392,116.285144,55.2,,2
6,0,1,11.79,2.57,0,40.019388,116.285117,55.2,,3
7,0,1,14.11,2.58,0,40.019385,116.285088,55.2,,1
8,0,1,16.54,2.77,1,40.019381,116.285057,55.2,,3
9,0,1,19.06,2.69,1,40.019377,116.285026,55.2,,3
10,0,1,21.64,2.69,1,40.019373,116.284993,55.2,,5
11,0,1,24.28,2.66,1,40.019369,116.284959,55.1,,3
12,0,1,26.97,2.74,1,40.019365,116.284925,54.9,,2
13,0,1,29.73,2.95,1,40.019361,116.284891,54.8,,3
14,0,1,32.57,3.03,1,40.019358,116.284857,54.6,,3
15,0,1,35.46,2.86,2,40.019355,116.284823,54.5,,2
16,0,1,38.37,2.78,2,40.019352,116.284789,54.4,,4
17,0,1,41.31,2.81,2,40.019349,116.284755,54.2,,2
18,0,1,44.29,3.02,2,40.019345,116.28472,54.1,,3
19,0,1,47.39,4.05,2,40.019338,116.284684,54.0,,3
20,0,1,50.6,4.14,3,40.019329,116.284646,53.8,,5
21,0,1,53.81,4.03,3,40.019317,116.284605,53.6,,3
22,0,1,57.02,2.91,3,40.019301,116.284564,53.4,,2
23,0,1,60.23,3.51,3,40.019282,116.284524,53.2,,3
24,0,1,63.44,3.37,3,40.01926,116.284487,53.1,,2
25,0,1,66.66,3.49,3,40.019236,116.284454,52.9,,2
26,0,1,69.87,3.51,4,40.01921,116.284428,52.7,,3
27,0,1,73.09,3.47,4,40.019182,116.284408,52.6,,3
28,0,1,76.31,3.5,4,40.019152,116.284394,52.5,,3
29,0,1,79.53,3.48,4,40.019121,116.284386,52.5,,2
30,0,1,82.75,3.34,4,40.019088,116.284383,52.5,,4
31,0,1,85.97,3.58,5,40.019053,116.284385,52.5,,3
32,0,1,89.19,3.56,5,40.019018,116.284391,52.5,,4
33,0,1,92.42,3.49,5,40.018984,116.284398,52.5,,4
34,0,1,95.65,3.43,5,40.01895,116.284406,52.5,,4
35,0,1,98.88,3.55,5,40.018917,116.284413,52.5,,4
36,0,1,102.11,3.23,6,40.018887,116.284418,52.5,,4
37,0,1,105.34,3.05,6,40.018858,116.284421,52.5,,3
38,0,1,108.58,2.88,6,40.018831,116.284423,52.5,,2
39,0,1,111.81,2.67,6,40.018805,116.284424,52.5,,4
40,0,1,115.05,2.54,6,40.018779,116.284425,52.5,,2
41,0,1,118.29,2.76,6,40.018754,116.284426,52.5,,3
42,0,1,121.52,2.65,7,40.018729,116.284427,52.5,,3
43,0,1,124.76,2.56,7,40.018703,116.284428,52.5,,5
44,0,1,127.99,2.82,7,40.018678,116.28443,52.4,,3
45,0,1,131.23,2.74,7,40.018653,116.284432,52.4,,4
46,0,1,134.46,2.65,7,40.018627,116.284434,52.4,,1
47,0,1,137.69,2.87,8,40.018601,116.284436,52.4,,3
48,0,1,140.92,2.89,8,40.018575,116.284439,52.4,,1
49,0,1,162.32,2.91,8,40.018549,116.284442,52.4,,3
50,0,1,165.23,2.65,8,40.018522,116.284446,52.4,,3
51,0,1,168.36,2.87,8,40.018494,116.284449,52.4,,3
52,0,1,171.49,2.78,8,40.018466,116.284453,52.4,,2
53,0,1,174.86,2.99,9,40.018438,116.284458,52.4,,4
54,0,1,178.2,2.96,9,40.018409,116.284462,52.4,,2
55,0,1,181.19,2.58,9,40.018381,116.284467,52.4,,4
56,0,1,184.2,2.6,9,40.018353,116.284471,52.4,,3
57,0,1,187.46,2.94,9,40.018325,116.284476,52.3,,2
58,0,1,190.79,3.04,10,40.018297,116.284481,52.2,,3
59,0,1,194.19,3.11,10,40.01827,116.284486,52.1,,2
60,0,1,197.8,3.32,10,40.018243,116.284491,52.0,,4
61,0,1,200.73,2.67,10,40.018217,116.284495,51.9,,2
62,0,1,203.79,2.83,10,40.018192,116.2845,51.9,,4
63,0,1,206.78,2.7,11,40.018167,116.284504,51.8,,2
64,0,1,209.69,2.5,11,40.018143,116.284508,51.7,,3
65,0,1,212.73,2.57,11,40.018119,116.284513,51.6,,3
66,0,1,215.43,2.26,11,40.018096,116.284517,51.5,,3
67,0,1,218.56,2.66,11,40.018072,116.284521,51.4,,3
68,0,1,221.66,2.66,11,40.018049,116.284524,51.4,,2
69,0,1,224.45,2.35,12,40.018025,116.284528,51.3,,4
70,0,1,227.17,2.25,12,40.018002,116.284532,51.2,,2
71,0,1,230.21,2.57,12,40.017978,116.284536,51.1,,5
72,0,1,233.54,2.86,12,40.017954,116.28454,51.0,,3
73,0,1,236.94,2.96,12,40.017929,116.284546,51.0,,3
74,0,1,240.84,3.46,13,40.017905,116.284554,50.9,,3
75,0,1,245.03,3.75,13,40.01788,116.284566,50.8,,3
76,0,1,248.74,3.51,13,40.017855,116.28458,50.8,,3
77,0,1,252.07,3.13,13,40.01783,116.284598,50.7,,2
78,0,1,255.26,2.96,13,40.017806,116.284618,50.7,,4
79,0,1,258.62,3.13,14,40.017784,116.28464,50.7,,4
80,0,1,261.97,3.12,14,40.017763,116.284664,50.7,,1
81,0,1,265.16,2.93,14,40.017745,116.284687,50.7,,2
82,0,1,268.04,2.62,14,40.017729,116.284711,50.7,,2
83,0,1,270.51,2.24,14,40.017715,116.284736,50.7,,5
84,0,1,273.01,2.27,14,40.017704,116.284762,50.8,,5
85,0,1,275.69,2.42,15,40.017695,116.284788,50.8,,4
86,0,1,278.21,2.23,15,40.017687,116.284815,50.9,,2
87,0,1,280.66,2.13,15,40.017682,116.284843,51.0,,2
88,0,1,283.57,2.59,15,40.017679,116.284873,51.0,,4
89,0,1,286.23,2.34,15,40.017677,116.284903,51.1,,4
90,0,1,289.03,2.45,16,40.017678,116.284935,51.2,,4
91,0,1,291.89,2.54,16,40.01768,116.284968,51.3,,1
92,0,1,294.77,2.56,16,40.017683,116.285002,51.4,,4
93,0,1,297.77,2.68,16,40.017687,116.285037,51.5,,3
94,0,1,300.96,2.87,16,40.017692,116.285073,51.5,,6
95,0,1,304.03,2.84,16,40.017698,116.28511,51.5,,6
96,0,1,306.92,2.63,17,40.017703,116.285146,51.6,,2
97,0,1,309.92,2.71,17,40.017709,116.285183,51.6,,3
98,0,1,312.95,2.74,17,40.017714,116.285219,51.6,,3
99,0,1,315.79,2.55,17,40.017718,116.285255,51.7,,3
100,0,1,318.49,2.41,17,40.017721,116.28529,51.7,,2
101,0,1,321.24,2.46,17,40.017723,116.285324,51.7,,3
102,0,1,324.17,2.64,18,40.017723,116.285358,51.7,,4
103,0,1,327.18,2.72,18,40.017723,116.285391,51.8,,4
104,0,1,330.32,2.82,18,40.017723,116.285423,51.8,,3
105,0,1,333.39,2.78,18,40.017723,116.285455,51.8,,4
106,0,1,336.21,2.5,18,40.017723,116.285487,51.8,,8
107,0,1,339.2,2.67,18,40.017723,116.285519,51.8,,8
108,0,1,341.96,2.44,19,40.017723,116.285551,51.8,,4
109,0,1,344.67,2.39,19,40.017723,116.285583,51.9,,5
110,0,1,347.44,2.45,19,40.017721,116.285615,51.9,,4
111,0,1,350.12,2.36,19,40.017718,116.285646,51.9,,2
112,0,1,353.13,2.69,19,40.017713,116.285677,51.9,,9
113,0,1,356.04,2.59,19,40.017708,116.285708,51.9,,9
114,0,1,358.81,2.45,20,40.017704,116.285739,51.9,,6
115,0,1,361.66,2.53,20,40.017699,116.28577,52.0,,3
116,0,1,364.59,2.61,20,40.017696,116.285801,52.0,,2
117,0,1,367.54,2.63,20,40.017693,116.285832,52.0,,4
118,0,1,370.48,2.62,20,40.01769,116.285864,52.0,,2
119,0,1,373.54,2.74,20,40.017686,116.285897,51.9,,3
120,0,1,376.45,2.59,21,40.017681,116.28593,51.9,,2
121,0,1,379.47,2.7,21,40.017674,116.285964,51.8,,2
122,0,1,382.52,2.73,21,40.017665,116.285997,51.8,,3
123,0,1,385.66,2.82,21,40.017654,116.286028,51.7,,5
124,0,1,388.9,2.92,21,40.017639,116.286054,51.7,,5
125,0,1,392.1,2.79,21,40.01762,116.286074,51.7,,5
126,0,1,395.38,2.9,22,40.017598,116.286087,51.7,,4
127,0,1,398.71,2.98,22,40.017573,116.286094,51.7,,2
128,0,1,402.16,3.04,22,40.017545,116.286097,51.7,,4
129,0,1,405.48,3.0,22,40.017517,116.286098,51.7,,4
130,0,1,408.46,2.69,22,40.017489,116.286098,51.7,,5
131,0,1,411.74,2.99,22,40.017461,116.286098,51.8,,2
132,0,1,414.78,2.75,23,40.017435,116.2861,51.9,,3
133,0,1,417.98,2.88,23,40.017409,116.286102,52.0,,3
134,0,1,421.14,2.84,23,40.017384,116.286105,52.1,,4
135,0,1,424.07,2.67,23,40.017359,116.286108,52.2,,2
136,0,1,427.03,2.7,23,40.017335,116.286111,52.3,,1
137,0,1,429.86,2.6,23,40.017311,116.286115,52.3,,3
138,0,1,432.72,2.6,24,40.017287,116.286119,52.4,,3
139,0,1,435.6,2.65,24,40.017263,116.286122,52.5,,3
140,0,1,438.3,2.44,24,40.017239,116.286126,52.6,,3
141,0,1,441.0,2.44,24,40.017215,116.286129,52.7,,3
142,0,1,443.71,2.45,24,40.017191,116.286133,52.8,,2
143,0,1,446.6,2.63,24,40.017167,116.286137,52.9,,4
144,0,1,449.36,2.53,25,40.017144,116.286144,53.0,,1
145,0,1,452.04,2.42,25,40.017122,116.286153,53.0,,3
146,0,1,454.77,2.47,25,40.017101,116.286165,53.1,,2
147,0,1,457.2,2.17,25,40.017082,116.286181,53.2,,3
148,0,1,459.8,2.34,25,40.017064,116.286199,53.3,,3
149,0,1,462.49,2.43,25,40.017047,116.286221,53.4,,2
150,0,1,465.54,2.64,26,40.017031,116.286245,53.5,,3
151,0,1,468.56,2.61,26,40.017016,116.286273,53.6,,3
152,0,1,471.66,2.69,26,40.017002,116.286303,53.6,,1
153,0,1,474.78,2.74,26,40.016989,116.286334,53.7,,3
154,0,1,477.81,2.77,26,40.016977,116.286365,53.8,,6
155,0,1,480.76,2.69,26,40.016966,116.286396,53.9,,6
156,0,1,483.64,2.62,27,40.016955,116.286426,54.0,,3
157,0,1,486.46,2.56,27,40.016944,116.286455,54.1,,3
158,0,1,489.23,2.51,27,40.016933,116.286483,54.2,,3
159,0,1,492.17,2.68,27,40.016922,116.286511,54.3,,3
160,0,1,494.97,2.54,27,40.01691,116.28654,54.4,,2
161,0,1,498.16,2.93,27,40.016898,116.286569,54.5,,1
162,0,1,501.31,2.92,28,40.016884,116.286598,54.6,,1
163,0,1,504.22,2.65,28,40.016871,116.286627,54.7,,2
164,0,1,507.09,2.58,28,40.016857,116.286657,54.8,,3
165,0,1,510.06,2.68,28,40.016843,116.286686,54.9,,3
166,0,1,512.93,2.58,28,40.01683,116.286715,54.9,,2
167,0,1,516.0,2.78,28,40.016818,116.286743,54.9,,4
168,0,1,518.98,2.72,29,40.016805,116.286771,54.9,,3
169,0,1,522.01,2.77,29,40.016792,116.286798,55.0,,4
170,0,1,524.89,2.62,29,40.016778,116.286825,55.0,,3
171,0,1,527.89,2.65,29,40.016763,116.286852,55.0,,1
172,0,1,530.93,2.69,29,40.016747,116.286879,55.0,,3
173,0,1,533.92,2.64,29,40.01673,116.286904,55.1,,2
174,0,1,537.13,2.86,29,40.016712,116.286928,55.1,,3
175,0,1,540.28,2.89,30,40.016692,116.28695,55.2,,6
176,0,1,543.11,2.57,30,40.016671,116.286969,55.3,,6
177,0,1,545.78,2.41,30,40.016649,116.286987,55.1,,3
178,0,1,548.67,2.63,30,40.016625,116.287003,55.0,,3
179,0,1,551.85,2.92,30,40.016601,116.287016,54.8,,3
180,0,1,554.95,2.84,30,40.016576,116.287028,54.7,,2
181,0,1,558.14,2.93,31,40.016551,116.287039,54.6,,2
182,0,1,561.32,2.92,31,40.016525,116.287047,54.4,,1
183,0,1,564.21,2.63,31,40.0165,116.287055,54.3,,1
184,0,1,567.26,2.79,31,40.016474,116.287061,54.1,,6
185,0,1,570.58,3.06,31,40.016447,116.287067,54.0,,6
186,0,1,573.79,2.95,31,40.016421,116.287071,53.9,,3
187,0,1,576.8,2.75,32,40.016395,116.287075,53.7,,2
188,0,1,579.72,2.72,32,40.016368,116.287079,53.6,,1
189,0,1,582.79,2.81,32,40.016342,116.287082,53.4,,4
190,0,1,585.69,2.67,32,40.016316,116.287085,53.3,,3
191,0,1,588.86,2.94,32,40.01629,116.287088,53.2,,6
192,0,1,591.88,2.79,32,40.016264,116.287091,53.0,,6
193,0,1,594.86,2.72,33,40.016239,116.287094,52.9,,3
194,0,1,597.88,2.73,33,40.016213,116.287097,52.8,,3
195,0,1,600.86,2.75,33,40.016188,116.2871,52.7,,2
196,0,1,603.94,2.85,33,40.016163,116.287103,52.5,,3
197,0,1,606.89,2.72,33,40.016137,116.287106,52.4,,3
198,0,1,609.76,2.64,33,40.016112,116.287109,52.3,,3
199,0,1,612.81,2.82,34,40.016087,116.287112,52.1,,3
200,0,1,615.84,2.8,34,40.016061,116.287115,52.0,,2
201,0,1,618.98,2.91,34,40.016036,116.287118,51.9,,3
202,0,1,621.99,2.78,34,40.01601,116.287121,51.8,,3
203,0,1,625.01,2.79,34,40.015984,116.287125,51.6,,3
204,0,1,627.92,2.68,34,40.015959,116.287128,51.5,,3
205,0,1,630.74,2.59,35,40.015933,116.287131,51.4,,2
206,0,1,633.72,2.66,35,40.015907,116.287134,51.2,,3
207,0,1,636.65,2.67,35,40.015881,116.287137,51.1,,4
208,0,1,639.57,2.69,35,40.015855,116.287141,51.0,,1
209,0,1,642.69,2.89,35,40.015829,116.287144,50.9,,2
210,0,1,645.87,2.95,35,40.015803,116.287147,50.9,,4
211,0,1,649.32,3.19,36,40.015777,116.28715,50.9,,2
212,0,1,652.14,2.59,36,40.015751,116.287153,50.9,,5
213,0,1,654.95,2.58,36,40.015724,116.287157,50.9,,3
214,0,1,657.93,2.75,36,40.015698,116.28716,50.9,,2
215,0,1,661.05,2.86,36,40.015672,116.287163,50.9,,5
216,0,1,664.24,2.93,36,40.015645,116.287166,50.9,,5
217,0,1,667.23,2.73,37,40.015619,116.287169,51.0,,3
218,0,1,670.41,2.92,37,40.015592,116.287172,51.0,,3
219,0,1,673.67,3.0,37,40.015566,116.287175,51.0,,0
220,0,1,676.66,2.73,37,40.015539,116.287178,51.0,,1
221,0,1,679.56,2.64,37,40.015513,116.287181,51.0,,4
222,0,1,682.42,2.63,37,40.015486,116.287184,51.1,,2
223,0,1,685.48,2.83,38,40.01546,116.287187,51.1,,3
224,0,1,688.54,2.83,38,40.015433,116.28719,51.1,,3
225,0,1,691.71,2.94,38,40.015406,116.287193,51.1,,1
226,0,1,695.05,3.11,38,40.01538,116.287196,51.2,,3
227,0,1,698.33,3.02,38,40.015353,116.287199,51.2,,2
228,0,1,701.46,2.9,38,40.015327,116.287202,51.2,,3
229,0,1,704.53,2.84,39,40.0153,116.287206,51.3,,1
230,0,1,707.41,2.65,39,40.015274,116.287209,51.3,,3
231,0,1,710.41,2.77,39,40.015248,116.287212,51.3,,3
232,0,1,713.31,2.67,39,40.015221,116.287215,51.4,,3
233,0,1,716.47,2.93,39,40.015195,116.287219,51.4,,3
234,0,1,719.63,2.93,39,40.015169,116.287222,51.5,,3
235,0,1,722.68,2.82,40,40.015143,116.287226,51.5,,2
236,0,1,725.49,2.58,40,40.015117,116.28723,51.6,,3
237,0,1,728.42,2.7,40,40.015091,116.287233,51.6,,4
238,0,1,731.1,2.45,40,40.015065,116.287237,51.7,,2
239,0,1,733.88,2.52,40,40.015039,116.287242,51.7,,3
240,0,1,736.88,2.71,40,40.015014,116.287246,51.8,,4
241,0,1,739.81,2.67,41,40.014988,116.28725,51.8,,4
242,0,1,742.58,2.51,41,40.014963,116.287255,51.7,,4
243,0,1,745.41,2.57,41,40.014937,116.28726,51.6,,3
244,0,1,748.31,2.67,41,40.014912,116.287264,51.5,,6
