time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.51,0.55,0,40.01926,116.284945,54.4,,6
1,0,1,1.6,1.03,0,40.019254,116.284934,54.3,,0
2,0,1,2.69,1.11,0,40.01925,116.284923,54.3,,2
3,0,1,3.76,1.0,0,40.019247,116.284912,54.2,,2
4,0,1,4.78,0.92,0,40.019245,116.284902,54.2,,0
5,0,1,4.78,0.8,0,40.019244,116.284891,54.2,,0
6,0,1,5.51,0.73,0,40.019245,116.28488,54.1,,1
7,0,1,6.16,0.54,0,40.019246,116.284869,54.1,,2
8,0,1,6.82,0.71,0,40.019248,116.284858,54.1,,2
9,0,1,7.56,0.97,0,40.01925,116.284847,54.1,,3
10,0,1,8.38,1.19,0,40.019253,116.284835,54.0,,4
11,0,1,9.25,1.15,0,40.019257,116.284823,54.0,,5
12,0,1,10.24,1.3,0,40.01926,116.284811,54.0,,2
13,0,1,11.36,1.44,1,40.019264,116.284798,54.0,,4
14,0,1,12.56,1.33,1,40.019268,116.284784,54.0,,4
15,0,1,13.82,1.35,1,40.019272,116.28477,53.9,,3
16,0,1,15.06,0.95,1,40.019276,116.284755,53.9,,2
17,0,1,16.38,1.51,1,40.019279,116.284739,53.9,,3
18,0,1,17.79,1.75,1,40.019282,116.284722,53.8,,4
19,0,1,19.27,1.57,1,40.019285,116.284704,53.8,,3
20,0,1,20.79,1.4,1,40.019286,116.284685,53.7,,4
21,0,1,22.33,1.46,1,40.019285,116.284664,53.7,,4
22,0,1,23.95,1.9,1,40.019282,116.284642,53.6,,3
23,0,1,25.65,2.0,1,40.019278,116.28462,53.5,,6
24,0,1,27.42,1.82,2,40.019271,116.284597,53.4,,3
25,0,1,29.26,2.02,2,40.019263,116.284574,53.3,,3
26,0,1,31.1,2.05,2,40.019253,116.284551,53.2,,5
27,0,1,32.94,1.87,2,40.019242,116.284529,53.1,,5
28,0,1,34.78,2.15,2,40.019229,116.284508,53.0,,7
29,0,1,36.62,2.45,2,40.019214,116.284488,52.9,,2
30,0,1,38.47,2.26,2,40.019197,116.284469,52.8,,5
31,0,1,40.31,2.35,2,40.019178,116.284451,52.7,,5
32,0,1,42.16,2.66,3,40.019158,116.284435,52.6,,3
33,0,1,44.01,2.26,3,40.019135,116.284421,52.6,,3
34,0,1,45.86,2.51,3,40.019111,116.284408,52.6,,4
35,0,1,47.71,2.93,3,40.019085,116.284398,52.5,,4
36,0,1,49.56,2.36,3,40.019057,116.28439,52.5,,5
37,0,1,51.42,2.54,3,40.019031,116.284384,52.5,,4
38,0,1,53.28,2.65,3,40.019005,116.284379,52.5,,2
39,0,1,55.14,2.28,3,40.018982,116.284376,52.4,,4
40,0,1,57.01,1.85,3,40.018963,116.284373,52.4,,1
41,0,1,58.88,1.62,4,40.018948,116.284371,52.4,,2
42,0,1,60.75,1.34,4,40.018933,116.284371,52.4,,4
43,0,1,62.62,1.65,4,40.018916,116.284374,52.4,,4
44,0,1,64.5,2.6,4,40.018893,116.28438,52.4,,2
45,0,1,66.38,2.52,4,40.018867,116.284386,52.4,,1
46,0,1,68.25,2.33,4,40.018841,116.284393,52.4,,2
47,0,1,70.13,2.31,4,40.018816,116.284398,52.4,,3
48,0,1,72.02,2.26,4,40.018792,116.284402,52.4,,3
49,0,1,102.91,2.28,5,40.018768,116.284406,52.4,,4
50,0,1,105.66,2.34,5,40.018745,116.28441,52.4,,1
51,0,1,108.77,2.67,5,40.01872,116.284412,52.4,,3
52,0,1,111.87,2.66,5,40.018695,116.284415,52.4,,2
53,0,1,115.03,2.66,5,40.01867,116.284418,52.4,,2
54,0,1,117.55,2.17,5,40.018645,116.28442,52.4,,4
55,0,1,117.55,1.98,5,40.01862,116.284423,52.4,,3
56,0,1,117.55,2.35,5,40.018596,116.284427,52.4,,4
57,0,1,120.1,2.29,5,40.018573,116.284431,52.4,,3
58,0,1,122.83,2.41,6,40.018551,116.284435,52.4,,2
59,0,1,125.15,1.88,6,40.01853,116.28444,52.4,,4
60,0,1,125.15,1.12,6,40.018508,116.284446,52.4,,4
61,0,1,125.15,1.78,6,40.018485,116.284452,52.4,,2
62,0,1,127.18,1.62,6,40.01846,116.284459,52.4,,6
63,0,1,129.97,2.32,6,40.018432,116.284466,52.4,,4
64,0,1,133.41,2.97,6,40.018401,116.284473,52.4,,5
65,0,1,136.08,2.2,6,40.018366,116.284481,52.4,,4
66,0,1,139.79,3.33,7,40.018331,116.284488,52.4,,3
67,0,1,143.95,3.9,7,40.018295,116.284494,52.2,,1
68,0,1,147.12,2.91,7,40.018261,116.2845,52.1,,5
69,0,1,149.87,2.55,7,40.018229,116.284506,52.0,,4
70,0,1,149.87,3.06,7,40.018199,116.28451,51.9,,2
71,0,1,149.87,2.98,7,40.018172,116.284513,51.8,,5
72,0,1,153.06,2.87,7,40.018146,116.284516,51.7,,5
73,0,1,155.86,2.48,8,40.018122,116.284519,51.6,,4
74,0,1,158.09,1.85,8,40.018099,116.284521,51.5,,6
75,0,1,160.43,1.93,8,40.018077,116.284523,51.5,,3
76,0,1,163.28,2.38,8,40.018056,116.284525,51.4,,0
77,0,1,165.81,2.09,8,40.018036,116.284528,51.3,,3
78,0,1,167.15,1.99,8,40.018015,116.284532,51.2,,3
79,0,1,169.24,1.62,8,40.017995,116.284537,51.2,,3
80,0,1,171.34,1.69,9,40.017974,116.284545,51.1,,3
81,0,1,188.41,1.81,9,40.017953,116.284553,51.1,,0
82,0,1,191.03,2.24,9,40.017932,116.284562,51.0,,2
83,0,1,193.7,2.2,9,40.017911,116.284571,50.9,,3
84,0,1,196.72,2.42,9,40.017891,116.284579,50.9,,3
85,0,1,199.24,2.29,9,40.017871,116.284585,50.8,,6
86,0,1,201.73,2.26,9,40.017851,116.284589,50.8,,4
87,0,1,204.23,2.01,10,40.017833,116.284592,50.7,,0
88,0,1,206.27,1.75,10,40.017815,116.284595,50.7,,3
89,0,1,208.25,1.42,10,40.017798,116.284599,50.6,,3
90,0,1,211.27,1.34,10,40.017782,116.284606,50.6,,3
91,0,1,213.15,1.32,10,40.017767,116.284616,50.6,,3
92,0,1,215.67,1.93,10,40.017753,116.284632,50.6,,3
93,0,1,216.89,2.2,11,40.017737,116.284651,50.6,,3
94,0,1,220.3,2.85,11,40.01772,116.284676,50.6,,2
95,0,1,223.42,2.8,11,40.017703,116.284703,50.6,,3
96,0,1,223.98,2.76,11,40.017688,116.284732,50.6,,1
97,0,1,226.56,2.32,11,40.017676,116.284759,50.7,,3
98,0,1,232.68,2.25,11,40.017667,116.284787,50.7,,2
99,0,1,237.88,2.41,11,40.01766,116.284814,50.8,,4
100,0,1,240.79,2.28,12,40.017656,116.284843,50.9,,1
101,0,1,243.25,2.42,12,40.017654,116.284874,51.0,,4
102,0,1,246.08,2.81,12,40.017653,116.284908,51.1,,3
103,0,1,249.26,2.94,12,40.017654,116.284945,51.2,,3
104,0,1,252.73,3.41,12,40.017655,116.284985,51.3,,3
105,0,1,256.63,3.47,12,40.017658,116.285027,51.4,,2
106,0,1,260.56,3.44,13,40.017661,116.285068,51.4,,1
107,0,1,264.35,3.35,13,40.017666,116.285109,51.5,,3
108,0,1,267.9,3.14,13,40.017672,116.285149,51.5,,5
109,0,1,271.15,3.15,13,40.017678,116.285185,51.6,,3
110,0,1,274.44,2.96,13,40.017685,116.285219,51.6,,4
111,0,1,277.64,2.79,13,40.017692,116.285252,51.6,,4
112,0,1,280.59,2.79,14,40.017698,116.285285,51.7,,2
113,0,1,283.51,2.73,14,40.017703,116.285317,51.7,,2
114,0,1,286.4,2.89,14,40.017707,116.28535,51.7,,0
115,0,1,289.41,2.76,14,40.017709,116.285383,51.7,,6
116,0,1,292.32,2.9,14,40.017711,116.285417,51.8,,2
117,0,1,295.32,2.95,14,40.017711,116.285451,51.8,,4
118,0,1,298.44,3.0,14,40.01771,116.285485,51.8,,3
119,0,1,301.54,2.91,15,40.017709,116.28552,51.8,,3
120,0,1,304.51,2.96,15,40.017708,116.285555,51.8,,5
121,0,1,307.54,2.9,15,40.017706,116.285589,51.9,,2
122,0,1,310.45,2.76,15,40.017704,116.285623,51.9,,4
123,0,1,313.29,2.58,15,40.017702,116.285658,51.9,,5
