time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.0,1.18,0,40.019306,116.285287,54.6,,7
1,0,1,1.14,1.1,0,40.019304,116.285274,54.6,,0
2,0,1,2.55,1.3,0,40.019302,116.285259,54.6,,1
3,0,1,4.09,1.47,0,40.0193,116.285242,54.6,,1
4,0,1,5.8,1.85,0,40.019298,116.285222,54.6,,1
5,0,1,7.59,1.68,0,40.019296,116.2852,54.6,,2
6,0,1,9.47,1.9,0,40.019294,116.285176,54.6,,1
7,0,1,11.44,2.12,0,40.019292,116.285151,54.6,,3
8,0,1,13.49,2.32,0,40.01929,116.285124,54.7,,2
9,0,1,15.62,2.43,0,40.019287,116.285095,54.7,,3
10,0,1,17.8,2.34,0,40.019284,116.285066,54.7,,3
11,0,1,20.06,2.51,1,40.019281,116.285035,54.7,,3
12,0,1,22.38,2.49,1,40.019278,116.285003,54.7,,3
13,0,1,24.74,2.57,1,40.019274,116.284971,54.6,,2
14,0,1,27.16,2.66,1,40.019269,116.284938,54.4,,3
15,0,1,29.62,2.68,1,40.019264,116.284904,54.3,,3
16,0,1,32.15,2.94,1,40.019258,116.284871,54.2,,3
17,0,1,34.74,3.05,2,40.019252,116.284837,54.0,,2
18,0,1,37.36,2.8,2,40.019245,116.284804,53.9,,3
19,0,1,40.03,2.69,2,40.019238,116.28477,53.8,,5
20,0,1,42.72,2.72,2,40.019231,116.284735,53.7,,1
21,0,1,45.42,3.07,2,40.019225,116.284699,53.5,,3
22,0,1,48.12,3.1,2,40.019221,116.284661,53.4,,2
23,0,1,50.82,3.25,3,40.019217,116.284623,53.3,,3
24,0,1,53.52,3.25,3,40.019213,116.284586,53.2,,3
25,0,1,56.22,3.08,3,40.019208,116.284549,53.1,,2
26,0,1,58.93,2.89,3,40.019201,116.284515,52.9,,1
27,0,1,61.63,2.77,3,40.019191,116.284486,52.8,,3
28,0,1,64.34,2.57,3,40.019178,116.284461,52.7,,3
29,0,1,67.04,2.66,4,40.019159,116.284442,52.7,,2
30,0,1,69.75,2.93,4,40.019134,116.284431,52.6,,2
31,0,1,72.46,3.21,4,40.019105,116.284425,52.6,,3
32,0,1,75.17,3.18,4,40.019073,116.284423,52.6,,2
33,0,1,77.88,3.2,4,40.019042,116.284422,52.6,,3
34,0,1,80.59,3.3,4,40.019011,116.284422,52.6,,3
35,0,1,83.31,3.15,5,40.018982,116.284421,52.5,,3
36,0,1,86.03,3.16,5,40.018955,116.284421,52.5,,5
37,0,1,88.75,2.85,5,40.018928,116.284421,52.5,,3
38,0,1,91.47,2.73,5,40.018901,116.28442,52.5,,4
39,0,1,94.19,2.84,5,40.018875,116.28442,52.5,,3
40,0,1,96.92,2.91,5,40.018849,116.284421,52.5,,3
41,0,1,99.65,2.96,6,40.018823,116.284422,52.5,,3
42,0,1,102.38,2.93,6,40.018795,116.284424,52.5,,6
43,0,1,105.11,3.0,6,40.018768,116.284426,52.5,,3
44,0,1,107.84,2.95,6,40.01874,116.284428,52.5,,4
45,0,1,110.57,3.32,6,40.018711,116.284432,52.5,,7
46,0,1,113.31,3.13,6,40.018682,116.284435,52.5,,7
