time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.83,0.43,0,40.018658,116.284473,52.5,,12
1,0,1,1.49,0.79,0,40.018649,116.284468,52.5,,3
2,0,1,2.32,1.11,0,40.018639,116.284464,52.5,,1
3,0,1,3.33,1.19,0,40.018629,116.284462,52.5,,1
4,0,1,4.38,1.17,0,40.018618,116.284461,52.5,,2
5,0,1,5.52,1.22,0,40.018607,116.284462,52.5,,1
6,0,1,6.8,1.63,0,40.018596,116.284463,52.5,,1
7,0,1,8.06,1.11,0,40.018586,116.284464,52.5,,2
8,0,1,9.22,0.46,0,40.018575,116.284465,52.5,,1
9,0,1,10.3,0.6,0,40.018564,116.284466,52.5,,0
10,0,1,11.32,0.61,0,40.018555,116.284467,52.5,,3
11,0,1,12.36,1.14,0,40.018545,116.284466,52.5,,1
12,0,1,13.53,1.63,0,40.018538,116.284466,52.4,,2
13,0,1,14.59,0.39,0,40.018533,116.284466,52.4,,2
14,0,1,15.53,0.15,0,40.018529,116.284465,52.4,,2
15,0,1,16.39,0.32,1,40.018526,116.284466,52.4,,1
16,0,1,17.21,0.51,1,40.018522,116.284467,52.4,,2
17,0,1,17.95,0.2,1,40.018517,116.284469,52.4,,2
18,0,1,18.66,0.41,1,40.01851,116.284472,52.4,,2
19,0,1,19.39,0.91,1,40.018502,116.284475,52.4,,1
20,0,1,20.12,1.09,1,40.018492,116.284479,52.4,,1
21,0,1,20.86,1.11,1,40.018481,116.284483,52.4,,1
22,0,1,21.59,1.1,1,40.01847,116.284488,52.4,,1
23,0,1,22.33,1.13,1,40.018457,116.284492,52.4,,1
24,0,1,23.07,1.6,1,40.018443,116.284496,52.4,,2
25,0,1,23.81,1.84,1,40.018429,116.2845,52.4,,2
26,0,1,24.55,1.45,1,40.018414,116.284504,52.4,,2
27,0,1,25.29,1.23,1,40.018398,116.284507,52.4,,3
28,0,1,26.03,0.81,1,40.018383,116.284509,52.4,,3
29,0,1,26.77,1.25,1,40.018367,116.284511,52.4,,2
30,0,1,27.52,1.66,1,40.018352,116.284512,52.4,,2
31,0,1,28.26,1.63,1,40.018337,116.284512,52.4,,1
32,0,1,29.01,1.59,2,40.018323,116.284512,52.4,,1
33,0,1,29.76,1.22,2,40.018309,116.28451,52.3,,2
34,0,1,30.52,1.02,2,40.018296,116.284508,52.3,,1
35,0,1,31.27,1.15,2,40.018283,116.284505,52.2,,2
36,0,1,32.03,1.23,2,40.01827,116.284503,52.2,,3
37,0,1,32.79,1.46,2,40.018257,116.284501,52.1,,2
38,0,1,33.55,1.55,2,40.018243,116.284501,52.1,,2
39,0,1,34.32,1.6,2,40.018228,116.284502,52.0,,3
40,0,1,35.08,1.63,2,40.018211,116.284505,51.9,,3
41,0,1,35.85,1.66,2,40.018192,116.28451,51.9,,5
42,0,1,36.62,1.65,2,40.018172,116.284517,51.8,,1
43,0,1,37.39,2.13,2,40.018151,116.284526,51.7,,3
44,0,1,38.17,2.2,2,40.018128,116.284535,51.7,,3
45,0,1,39.1,2.65,2,40.018105,116.284546,51.6,,3
46,0,1,40.2,2.93,2,40.01808,116.284557,51.5,,2
47,0,1,41.46,3.17,2,40.018054,116.284568,51.5,,4
48,0,1,42.05,2.83,3,40.018028,116.284579,51.4,,2
49,0,1,44.0,2.54,3,40.018002,116.284589,51.3,,3
50,0,1,46.08,2.75,3,40.017976,116.284599,51.2,,3
51,0,1,48.29,2.71,3,40.01795,116.284609,51.2,,2
52,0,1,50.66,2.95,3,40.017925,116.284619,51.1,,4
53,0,1,53.14,2.82,3,40.0179,116.284629,51.1,,2
54,0,1,55.69,2.68,3,40.017877,116.284641,51.0,,3
55,0,1,58.29,2.71,3,40.017856,116.284653,51.0,,3
56,0,1,60.91,2.48,4,40.017837,116.284667,50.9,,3
57,0,1,63.51,2.24,4,40.01782,116.284683,50.9,,1
58,0,1,63.51,1.98,4,40.017805,116.2847,50.9,,2
59,0,1,63.51,2.2,4,40.017792,116.284719,50.9,,3
60,0,1,69.45,2.19,4,40.017779,116.284738,50.9,,3
61,0,1,77.35,2.12,4,40.017766,116.284759,51.0,,2
62,0,1,79.85,2.11,5,40.017753,116.284781,51.0,,4
63,0,1,82.1,2.25,5,40.017739,116.284803,51.0,,4
64,0,1,84.62,2.63,5,40.017724,116.284825,51.0,,3
65,0,1,87.47,2.57,5,40.017708,116.284848,51.0,,4
66,0,1,90.26,2.69,5,40.017692,116.284872,51.1,,6
67,0,1,93.14,2.61,5,40.017676,116.284896,51.1,,4
68,0,1,95.92,2.67,5,40.017663,116.284921,51.1,,3
69,0,1,98.82,2.72,6,40.017651,116.284946,51.2,,4
70,0,1,101.66,1.89,6,40.017643,116.284973,51.3,,2
71,0,1,103.9,1.99,6,40.017638,116.285,51.3,,3
72,0,1,106.4,2.42,6,40.017638,116.285028,51.4,,3
73,0,1,109.18,1.35,6,40.01764,116.285058,51.4,,4
74,0,1,111.92,2.0,6,40.017643,116.285089,51.4,,1
75,0,1,114.46,2.45,7,40.017646,116.285122,51.4,,6
76,0,1,117.33,2.68,7,40.017646,116.285157,51.5,,6
77,0,1,120.64,2.98,7,40.017646,116.285193,51.5,,4
78,0,1,124.04,2.59,7,40.017646,116.285229,51.5,,2
79,0,1,127.16,2.64,7,40.017648,116.285265,51.6,,1
80,0,1,130.35,2.48,7,40.017652,116.2853,51.6,,3
81,0,1,133.11,2.0,7,40.017658,116.285332,51.6,,3
82,0,1,135.79,2.16,8,40.017664,116.285361,51.7,,3
83,0,1,138.53,2.3,8,40.017669,116.285387,51.7,,3
84,0,1,141.16,1.98,8,40.017673,116.285408,51.7,,3
85,0,1,143.32,1.21,8,40.017675,116.285425,51.7,,2
86,0,1,144.7,0.89,8,40.017676,116.285437,51.7,,1
87,0,1,145.74,0.51,8,40.017676,116.285444,51.7,,1
88,0,1,148.38,0.23,8,40.017675,116.285446,51.7,,0
89,0,1,151.11,0.0,9,40.017675,116.285446,51.7,,1
90,0,1,153.6,0.06,9,40.017677,116.285448,51.7,,1
91,0,1,153.6,0.0,9,40.017681,116.285455,51.7,,0
92,0,1,154.71,0.51,9,40.017687,116.285472,51.8,,0
93,0,1,154.71,1.99,9,40.017695,116.285495,51.8,,1
94,0,1,154.71,2.15,9,40.017701,116.285521,51.8,,3
95,0,1,156.81,2.25,9,40.017703,116.285548,51.8,,3
96,0,1,156.81,2.55,9,40.017703,116.285575,51.8,,3
97,0,1,156.81,2.31,9,40.0177,116.285602,51.9,,2
98,0,1,159.15,2.8,10,40.017696,116.28563,51.9,,4
99,0,1,159.15,2.61,10,40.01769,116.285659,51.9,,5
100,0,1,159.15,2.64,10,40.017684,116.285689,51.9,,5
101,0,1,161.64,2.76,10,40.017677,116.285721,51.9,,4
102,0,1,165.46,2.46,10,40.017672,116.285755,51.9,,3
103,0,1,167.98,2.54,10,40.017667,116.28579,52.0,,4
104,0,1,170.51,2.52,10,40.017664,116.285827,52.0,,2
105,0,1,173.77,2.81,11,40.01766,116.285864,52.0,,6
106,0,1,176.38,2.65,11,40.017656,116.285901,51.9,,6
107,0,1,179.06,3.11,11,40.017652,116.285936,51.9,,3
108,0,1,182.42,2.97,11,40.017645,116.28597,51.8,,4
109,0,1,185.2,3.07,11,40.017637,116.286001,51.8,,4
110,0,1,188.02,2.96,11,40.017625,116.286028,51.7,,5
111,0,1,191.41,2.67,12,40.017611,116.286051,51.7,,5
112,0,1,194.23,2.62,12,40.017594,116.28607,51.7,,4
113,0,1,197.05,2.55,12,40.017575,116.286085,51.7,,5
114,0,1,199.85,2.74,12,40.017553,116.286098,51.7,,3
115,0,1,202.67,2.43,12,40.017531,116.286107,51.7,,1
116,0,1,205.49,2.06,12,40.017508,116.286115,51.7,,3
117,0,1,207.74,2.35,13,40.017485,116.28612,51.7,,8
118,0,1,214.04,2.64,13,40.017462,116.286125,51.8,,8
119,0,1,217.68,2.64,13,40.01744,116.286128,51.9,,4
120,0,1,220.49,2.39,13,40.017418,116.286131,51.9,,3
121,0,1,222.94,2.25,13,40.017398,116.286133,52.0,,4
122,0,1,225.32,2.3,13,40.017377,116.286134,52.1,,2
123,0,1,227.75,1.97,14,40.017357,116.286135,52.2,,3
124,0,1,229.9,2.28,14,40.017337,116.286136,52.2,,4
125,0,1,232.27,2.4,14,40.017317,116.286137,52.3,,3
126,0,1,234.8,2.18,14,40.017296,116.286138,52.4,,3
127,0,1,237.33,2.3,14,40.017275,116.286139,52.5,,5
128,0,1,239.88,2.33,14,40.017255,116.28614,52.5,,2
129,0,1,242.34,2.21,15,40.017234,116.286142,52.6,,3
130,0,1,244.63,2.26,15,40.017214,116.286144,52.7,,2
131,0,1,247.02,2.19,15,40.017193,116.286147,52.8,,4
132,0,1,249.37,2.13,15,40.017173,116.286151,52.9,,3
133,0,1,251.56,1.93,15,40.017153,116.286157,52.9,,2
134,0,1,253.61,2.22,15,40.017134,116.286164,53.0,,4
135,0,1,256.11,2.33,16,40.017116,116.286172,53.1,,2
136,0,1,258.87,2.52,16,40.017097,116.286182,53.2,,3
137,0,1,261.7,2.46,16,40.01708,116.286193,53.2,,2
138,0,1,264.51,2.03,16,40.017063,116.286207,53.3,,4
139,0,1,267.32,2.17,16,40.017047,116.286223,53.4,,5
140,0,1,267.32,2.26,16,40.017031,116.286241,53.5,,3
141,0,1,267.32,2.14,17,40.017017,116.286261,53.5,,3
142,0,1,270.13,1.89,17,40.017003,116.286284,53.6,,3
143,0,1,271.02,2.62,17,40.01699,116.286309,53.7,,3
144,0,1,273.83,2.79,17,40.016977,116.286336,53.8,,2
145,0,1,276.63,2.68,17,40.016966,116.286363,53.9,,3
146,0,1,278.2,2.49,17,40.016954,116.286391,54.0,,3
147,0,1,281.0,2.25,18,40.016944,116.286418,54.0,,7
148,0,1,283.8,2.28,18,40.016933,116.286445,54.1,,7
149,0,1,286.01,2.41,18,40.016924,116.286471,54.2,,3
150,0,1,292.53,2.42,18,40.016914,116.286494,54.3,,3
151,0,1,295.7,2.17,18,40.016905,116.286517,54.4,,3
152,0,1,297.83,1.94,18,40.016896,116.286538,54.4,,3
153,0,1,299.74,1.89,19,40.016887,116.286558,54.5,,7
154,0,1,301.68,2.06,19,40.016877,116.286577,54.6,,7
155,0,1,303.73,1.66,19,40.016868,116.286597,54.7,,3
156,0,1,305.41,1.96,19,40.016858,116.286616,54.8,,3
157,0,1,307.37,1.81,19,40.016849,116.286637,54.9,,2
158,0,1,309.45,2.24,19,40.016838,116.286657,55.0,,3
159,0,1,311.95,2.41,20,40.016828,116.286679,55.0,,3
160,0,1,314.59,2.25,20,40.016817,116.286701,55.0,,5
161,0,1,317.36,2.13,20,40.016805,116.286724,55.0,,3
162,0,1,320.13,1.92,20,40.016794,116.286747,55.1,,2
163,0,1,320.13,2.03,20,40.016783,116.28677,55.1,,3
164,0,1,320.13,2.4,20,40.016771,116.286793,55.1,,5
165,0,1,322.89,2.1,21,40.01676,116.286817,55.1,,3
166,0,1,323.33,2.04,21,40.016748,116.28684,55.1,,2
167,0,1,326.08,2.05,21,40.016737,116.286862,55.1,,4
168,0,1,328.83,2.35,21,40.016725,116.286885,55.1,,4
169,0,1,330.22,2.27,21,40.016713,116.286906,55.2,,3
170,0,1,332.97,2.04,21,40.0167,116.286927,55.2,,2
171,0,1,335.72,2.21,22,40.016686,116.286947,55.2,,3
172,0,1,337.4,2.44,22,40.01667,116.286967,55.3,,4
173,0,1,340.14,2.22,22,40.016654,116.286984,55.2,,4
174,0,1,342.88,2.45,22,40.016636,116.287001,55.1,,3
175,0,1,344.77,2.73,22,40.016616,116.287016,54.9,,2
176,0,1,347.51,2.72,22,40.016595,116.28703,54.8,,4
177,0,1,350.24,2.34,23,40.016573,116.287043,54.6,,5
178,0,1,352.6,2.33,23,40.016551,116.287054,54.5,,5
179,0,1,355.33,2.59,23,40.016527,116.287064,54.4,,5
180,0,1,358.06,2.94,23,40.016503,116.287072,54.2,,3
181,0,1,360.39,2.79,23,40.016479,116.287079,54.1,,3
182,0,1,363.12,2.36,23,40.016455,116.287085,54.0,,3
183,0,1,365.85,2.49,24,40.016431,116.287089,53.9,,1
184,0,1,368.88,2.46,24,40.016407,116.287092,53.7,,3
185,0,1,371.6,2.78,24,40.016382,116.287095,53.6,,4
186,0,1,376.44,2.72,24,40.016357,116.287097,53.5,,3
187,0,1,382.29,2.76,24,40.016333,116.287098,53.4,,5
188,0,1,385.8,2.69,24,40.016308,116.2871,53.2,,4
189,0,1,388.72,2.35,24,40.016282,116.287101,53.1,,2
190,0,1,391.41,2.21,25,40.016257,116.287103,53.0,,2
191,0,1,393.79,2.28,25,40.016232,116.287105,52.9,,3
192,0,1,396.17,2.24,25,40.016206,116.287106,52.7,,2
193,0,1,398.9,3.27,25,40.01618,116.287109,52.6,,3
194,0,1,402.2,3.13,25,40.016155,116.287111,52.5,,3
195,0,1,405.49,2.98,25,40.016129,116.287113,52.3,,2
196,0,1,408.59,2.93,26,40.016103,116.287116,52.2,,4
197,0,1,411.54,2.7,26,40.016077,116.287119,52.1,,4
198,0,1,414.37,2.94,26,40.016051,116.287122,52.0,,3
199,0,1,417.09,2.39,26,40.016026,116.287125,51.8,,1
200,0,1,419.81,2.72,26,40.016,116.287129,51.7,,3
201,0,1,419.81,2.68,26,40.015975,116.287133,51.6,,3
202,0,1,419.81,2.28,27,40.015949,116.287137,51.4,,3
203,0,1,422.53,2.71,27,40.015924,116.287142,51.3,,4
204,0,1,425.31,2.86,27,40.015899,116.287147,51.2,,3
205,0,1,428.03,2.8,27,40.015875,116.287152,51.0,,3
206,0,1,430.75,2.81,27,40.01585,116.287158,50.9,,3
207,0,1,433.37,2.68,27,40.015826,116.287164,50.8,,6
208,0,1,436.09,2.72,28,40.015802,116.287169,50.8,,6
209,0,1,438.81,2.4,28,40.015778,116.287174,50.8,,2
210,0,1,441.76,2.75,28,40.015754,116.287179,50.8,,3
211,0,1,444.48,2.43,28,40.01573,116.287183,50.8,,3
212,0,1,447.2,2.93,28,40.015706,116.287186,50.9,,3
213,0,1,449.9,2.67,28,40.015682,116.287188,50.9,,2
214,0,1,452.62,2.48,29,40.015659,116.28719,50.9,,4
215,0,1,455.33,2.64,29,40.015635,116.287191,50.9,,2
216,0,1,458.08,2.42,29,40.015611,116.287193,50.9,,3
217,0,1,460.79,2.54,29,40.015587,116.287194,51.0,,3
218,0,1,463.5,2.36,29,40.015563,116.287197,51.0,,3
219,0,1,466.03,2.73,29,40.015538,116.2872,51.0,,3
220,0,1,468.74,2.94,30,40.015514,116.287205,51.0,,3
221,0,1,471.45,2.19,30,40.01549,116.28721,51.1,,0
222,0,1,473.99,2.68,30,40.015466,116.287214,51.1,,4
223,0,1,476.7,2.32,30,40.015442,116.287216,51.1,,2
224,0,1,479.41,2.59,30,40.015419,116.287216,51.2,,3
225,0,1,481.96,2.57,30,40.015396,116.287214,51.2,,3
226,0,1,484.67,2.48,31,40.015372,116.287214,51.2,,1
227,0,1,487.37,2.75,31,40.015347,116.287217,51.2,,2
228,0,1,490.1,2.43,31,40.015321,116.287225,51.3,,1
229,0,1,492.8,2.99,31,40.015293,116.287236,51.3,,3
230,0,1,495.5,2.49,31,40.015264,116.287248,51.4,,3
231,0,1,498.63,3.56,31,40.015234,116.287258,51.5,,4
232,0,1,501.33,3.79,32,40.015204,116.287264,51.5,,2
233,0,1,504.03,3.29,32,40.015175,116.287268,51.6,,3
234,0,1,508.09,3.14,32,40.015145,116.28727,51.7,,5
235,0,1,510.79,2.75,32,40.015117,116.28727,51.7,,5
236,0,1,513.5,2.93,32,40.015091,116.287271,51.8,,2
237,0,1,518.07,2.59,32,40.015066,116.287272,51.8,,6
238,0,1,520.78,2.56,33,40.015042,116.287273,51.8,,6
239,0,1,523.49,2.47,33,40.015018,116.287274,51.9,,3
240,0,1,526.78,2.6,33,40.014995,116.287275,51.9,,5
241,0,1,529.49,2.8,33,40.014971,116.287277,51.8,,3
242,0,1,532.2,2.73,33,40.014947,116.287278,51.7,,4
243,0,1,534.88,2.47,33,40.014922,116.28728,51.6,,4
244,0,1,537.59,2.5,34,40.014895,116.287282,51.5,,4
245,0,1,540.3,2.76,34,40.014867,116.287285,51.4,,4
246,0,1,543.33,2.75,34,40.014838,116.287288,51.3,,2
247,0,1,546.04,2.85,34,40.014809,116.287291,51.2,,3
248,0,1,548.75,3.16,34,40.01478,116.287294,51.1,,3
249,0,1,552.19,3.41,34,40.014751,116.287298,51.0,,3
250,0,1,554.9,3.34,35,40.014723,116.287301,50.9,,2
251,0,1,557.61,2.59,35,40.014695,116.287306,50.8,,1
252,0,1,562.05,3.24,35,40.014669,116.28731,50.7,,2
253,0,1,564.76,3.1,35,40.014642,116.287314,50.6,,2
254,0,1,567.48,2.89,35,40.014616,116.287318,50.5,,3
255,0,1,571.61,2.68,35,40.014591,116.287322,50.4,,0
256,0,1,574.33,2.38,36,40.014565,116.287325,50.3,,3
257,0,1,577.05,2.55,36,40.014539,116.287328,50.2,,4
258,0,1,580.2,2.21,36,40.014513,116.287331,50.1,,2
259,0,1,582.91,2.64,36,40.014487,116.287332,50.0,,3
260,0,1,585.63,2.95,36,40.01446,116.287333,49.9,,3
261,0,1,588.07,3.44,36,40.014434,116.287334,49.8,,5
262,0,1,590.79,3.07,37,40.014409,116.287334,49.6,,3
263,0,1,593.51,2.34,37,40.014385,116.287334,49.5,,2
264,0,1,597.37,2.57,37,40.014362,116.287334,49.4,,3
265,0,1,600.08,1.79,37,40.01434,116.287335,49.4,,3
266,0,1,602.79,2.36,37,40.014316,116.287336,49.3,,2
267,0,1,605.59,2.57,37,40.014292,116.287339,49.2,,6
268,0,1,608.3,2.9,38,40.014266,116.287342,49.1,,6
269,0,1,611.02,3.05,38,40.014239,116.287345,48.9,,3
270,0,1,613.39,2.86,38,40.014211,116.287346,48.8,,3
271,0,1,616.11,3.14,38,40.014182,116.287344,48.7,,3
272,0,1,618.82,2.76,38,40.014154,116.287339,48.6,,3
273,0,1,622.33,2.63,38,40.014127,116.287331,48.5,,3
274,0,1,625.05,3.03,39,40.014102,116.287319,48.4,,3
275,0,1,627.76,2.92,39,40.014081,116.287302,48.3,,2
276,0,1,631.05,2.86,39,40.014063,116.287281,48.3,,4
277,0,1,633.76,2.62,39,40.014048,116.287256,48.2,,3
278,0,1,636.48,2.49,39,40.014036,116.287229,48.1,,2
279,0,1,639.78,2.15,39,40.014026,116.287199,48.1,,3
280,0,1,646.76,2.27,40,40.014018,116.287169,48.0,,5
281,0,1,650.22,2.38,40,40.014011,116.287137,48.0,,3
282,0,1,652.87,2.52,40,40.014006,116.287106,47.9,,4
283,0,1,655.64,2.65,40,40.014002,116.287075,47.9,,5
284,0,1,658.54,2.56,40,40.013998,116.287044,47.9,,4
285,0,1,661.33,2.43,40,40.013995,116.287013,47.8,,4
286,0,1,663.96,2.56,41,40.013992,116.286983,47.8,,3
287,0,1,666.7,2.39,41,40.013989,116.286953,47.7,,3
288,0,1,669.39,2.68,41,40.013985,116.286922,47.7,,1
289,0,1,672.3,2.4,41,40.01398,116.286891,47.7,,3
290,0,1,674.93,2.56,41,40.013974,116.286859,47.7,,6
291,0,1,677.7,3.0,41,40.013967,116.286826,47.6,,3
292,0,1,680.89,2.37,42,40.013959,116.286793,47.6,,4
293,0,1,683.67,2.4,42,40.013952,116.28676,47.6,,3
294,0,1,686.28,2.23,42,40.013945,116.286728,47.6,,4
295,0,1,688.79,2.33,42,40.013941,116.286696,47.6,,6
296,0,1,691.48,2.4,42,40.013937,116.286665,47.5,,3
297,0,1,694.26,2.7,42,40.013935,116.286634,47.5,,5
298,0,1,697.24,2.6,43,40.013933,116.286603,47.5,,2
299,0,1,700.11,2.4,43,40.013931,116.286572,47.5,,3
300,0,1,702.76,2.53,43,40.013929,116.286541,47.5,,2
301,0,1,705.51,2.48,43,40.013927,116.286509,47.4,,4
302,0,1,708.25,2.75,43,40.013924,116.286477,47.4,,3
303,0,1,711.23,2.66,43,40.013922,116.286444,47.4,,2
304,0,1,713.95,2.27,43,40.01392,116.286412,47.4,,3
305,0,1,716.67,2.37,44,40.013917,116.28638,47.4,,4
306,0,1,716.67,2.37,44,40.013915,116.286347,47.3,,3
307,0,1,716.67,2.25,44,40.013912,116.286314,47.3,,0
308,0,1,719.39,2.34,44,40.01391,116.286282,47.3,,3
309,0,1,721.64,2.31,44,40.013907,116.286249,47.3,,2
310,0,1,724.35,2.78,44,40.013905,116.286217,47.3,,4
311,0,1,727.06,2.85,45,40.013902,116.286185,47.2,,2
312,0,1,729.44,2.3,45,40.0139,116.286153,47.2,,1
313,0,1,732.15,2.57,45,40.013898,116.286122,47.2,,5
