time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,4.03,2.44,0,40.019051,116.284541,52.8,,39
1,0,1,6.87,2.41,0,40.019027,116.284539,52.8,,3
2,0,1,9.78,2.64,0,40.019003,116.284536,52.8,,2
3,0,1,12.68,2.58,0,40.01898,116.284532,52.8,,2
4,0,1,15.55,2.52,0,40.018957,116.284528,52.8,,3
5,0,1,18.45,2.71,1,40.018934,116.284523,52.7,,4
6,0,1,21.36,2.61,1,40.018911,116.284518,52.7,,2
7,0,1,24.31,2.83,1,40.018889,116.284512,52.7,,3
8,0,1,27.29,2.81,1,40.018866,116.284507,52.7,,3
9,0,1,30.22,2.25,1,40.018844,116.284501,52.6,,3
10,0,1,33.15,2.53,1,40.018821,116.284496,52.6,,3
11,0,1,36.04,2.31,2,40.018799,116.284491,52.6,,2
12,0,1,38.9,2.24,2,40.018777,116.284486,52.6,,3
13,0,1,41.73,2.21,2,40.018754,116.284482,52.6,,3
14,0,1,44.57,2.53,2,40.018731,116.284478,52.6,,6
15,0,1,47.4,2.54,2,40.018709,116.284476,52.5,,3
16,0,1,50.25,2.58,2,40.018686,116.284474,52.5,,0
17,0,1,53.09,2.53,3,40.018662,116.284473,52.5,,6
18,0,1,55.97,2.66,3,40.018639,116.284473,52.5,,6
19,0,1,58.85,2.59,3,40.018615,116.284475,52.5,,3
20,0,1,61.73,2.49,3,40.018591,116.284478,52.5,,2
21,0,1,64.61,2.77,3,40.018567,116.284482,52.5,,4
22,0,1,67.49,2.75,3,40.018542,116.284486,52.5,,2
23,0,1,70.37,2.56,4,40.018518,116.28449,52.5,,3
24,0,1,73.25,2.47,4,40.018495,116.284493,52.5,,4
25,0,1,76.13,2.54,4,40.018471,116.284495,52.5,,2
26,0,1,79.01,2.42,4,40.018449,116.284495,52.4,,3
27,0,1,81.89,2.4,4,40.018426,116.284496,52.4,,2
28,0,1,84.77,2.37,4,40.018403,116.284497,52.4,,4
29,0,1,87.65,2.36,5,40.01838,116.284499,52.4,,5
30,0,1,90.53,2.28,5,40.018357,116.284501,52.4,,5
31,0,1,93.41,2.3,5,40.018334,116.284503,52.4,,3
32,0,1,96.29,2.33,5,40.018311,116.284506,52.3,,2
33,0,1,99.16,2.44,5,40.018288,116.284507,52.2,,4
34,0,1,102.04,2.53,5,40.018265,116.284506,52.1,,3
35,0,1,104.92,2.36,6,40.018243,116.284505,52.1,,7
36,0,1,107.79,2.05,6,40.018222,116.284502,52.0,,7
37,0,1,110.67,2.16,6,40.018202,116.284497,51.9,,5
38,0,1,113.54,2.15,6,40.018183,116.284491,51.8,,5
39,0,1,116.41,2.12,6,40.018165,116.284485,51.7,,4
40,0,1,119.28,1.97,6,40.018146,116.284478,51.6,,3
41,0,1,122.15,2.0,7,40.018128,116.284472,51.6,,7
42,0,1,125.01,1.99,7,40.018108,116.284467,51.5,,7
43,0,1,127.88,2.14,7,40.018087,116.284465,51.4,,3
44,0,1,130.74,2.34,7,40.018064,116.284464,51.3,,5
45,0,1,133.61,2.49,7,40.018039,116.284467,51.2,,2
46,0,1,136.47,2.88,7,40.018011,116.284475,51.1,,4
47,0,1,139.33,3.04,8,40.01798,116.284486,51.0,,3
48,0,1,136.33,3.13,8,40.017948,116.284501,50.9,,3
49,0,1,139.85,3.05,8,40.017916,116.284518,50.8,,5
50,0,1,143.09,2.86,8,40.017885,116.284535,50.8,,3
51,0,1,146.41,2.97,8,40.017859,116.284551,50.7,,4
52,0,1,149.62,2.98,8,40.017837,116.284565,50.7,,3
53,0,1,152.32,2.5,9,40.017818,116.284578,50.6,,3
54,0,1,154.28,1.73,9,40.017802,116.284591,50.6,,3
55,0,1,156.43,1.89,9,40.017788,116.284607,50.6,,3
56,0,1,158.59,1.81,9,40.017772,116.284625,50.6,,2
57,0,1,160.85,1.91,9,40.017757,116.284647,50.6,,3
58,0,1,160.85,2.38,9,40.017742,116.284672,50.6,,3
59,0,1,161.92,2.69,10,40.017728,116.2847,50.7,,6
60,0,1,169.04,3.01,10,40.017714,116.284731,50.7,,6
61,0,1,172.74,3.06,10,40.017701,116.284765,50.8,,3
62,0,1,176.31,2.94,10,40.01769,116.284801,50.8,,3
63,0,1,179.62,2.83,10,40.017681,116.284838,50.9,,2
64,0,1,182.71,2.57,10,40.017674,116.284877,51.0,,2
65,0,1,185.63,3.03,11,40.01767,116.284917,51.1,,9
66,0,1,189.06,3.13,11,40.017668,116.284957,51.3,,9
67,0,1,192.49,2.95,11,40.017667,116.284997,51.4,,5
68,0,1,195.76,3.18,11,40.017669,116.285037,51.4,,3
69,0,1,199.25,3.16,11,40.017672,116.285077,51.5,,3
70,0,1,202.8,3.33,11,40.017677,116.285116,51.5,,5
71,0,1,206.59,3.14,12,40.017682,116.285155,51.5,,3
72,0,1,210.11,3.16,12,40.017689,116.285192,51.6,,2
73,0,1,213.54,3.05,12,40.017695,116.285228,51.6,,3
74,0,1,216.76,2.89,12,40.017702,116.285262,51.6,,5
75,0,1,219.78,2.79,12,40.017709,116.285295,51.7,,5
76,0,1,222.68,2.63,12,40.017715,116.285327,51.7,,4
77,0,1,225.4,2.6,13,40.017721,116.285357,51.7,,11
78,0,1,228.04,2.47,13,40.017724,116.285387,51.8,,11
79,0,1,230.79,2.46,13,40.017727,116.285415,51.8,,3
80,0,1,233.61,2.25,13,40.017728,116.285444,51.8,,0
81,0,1,236.01,2.3,13,40.017729,116.285472,51.8,,3
82,0,1,238.48,2.39,13,40.01773,116.2855,51.8,,4
83,0,1,241.0,2.32,14,40.017731,116.285528,51.8,,5
84,0,1,243.45,2.47,14,40.017733,116.285557,51.9,,5
