time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,1.77,0.65,0,40.114498,116.273115,42.7,,9
1,0,1,2.67,0.79,0,40.114501,116.273123,42.7,,0
2,0,1,3.57,0.88,0,40.114506,116.273132,42.7,,5
3,0,1,4.51,1.05,0,40.114512,116.273141,42.7,,5
4,0,1,5.49,1.09,0,40.11452,116.273151,42.7,,3
5,0,1,6.6,1.28,0,40.114529,116.273161,42.8,,3
6,0,1,7.7,1.01,0,40.114538,116.273171,42.8,,5
7,0,1,8.88,1.29,0,40.114549,116.273181,42.8,,4
8,0,1,10.2,1.82,0,40.114561,116.273192,42.8,,2
9,0,1,11.67,2.08,0,40.114573,116.273203,42.8,,5
10,0,1,13.25,1.84,0,40.114587,116.273214,42.9,,5
11,0,1,14.89,1.64,0,40.114601,116.273225,42.9,,2
12,0,1,16.59,1.83,1,40.114616,116.273236,42.9,,3
13,0,1,18.36,1.9,1,40.114632,116.273247,42.9,,4
14,0,1,20.19,1.8,1,40.114648,116.273258,42.9,,6
15,0,1,22.04,1.66,1,40.114665,116.273268,42.9,,6
16,0,1,23.95,1.85,1,40.114682,116.273278,42.9,,2
17,0,1,25.92,1.99,1,40.1147,116.273288,43.0,,2
18,0,1,27.95,2.06,1,40.114719,116.273297,43.0,,2
19,0,1,30.01,1.99,1,40.114738,116.273305,43.0,,3
20,0,1,32.1,1.95,1,40.114757,116.273314,43.0,,3
21,0,1,34.19,1.56,2,40.114776,116.273321,43.0,,3
22,0,1,36.28,1.66,2,40.114795,116.273328,43.0,,3
23,0,1,38.37,1.6,2,40.114815,116.273334,43.0,,2
24,0,1,40.46,1.88,2,40.114835,116.27334,43.0,,3
25,0,1,42.55,2.12,2,40.114855,116.273345,43.0,,3
26,0,1,44.64,2.23,2,40.114875,116.273349,43.0,,3
27,0,1,46.73,2.11,2,40.114895,116.273353,43.0,,3
28,0,1,48.82,2.15,2,40.114915,116.273357,43.0,,2
29,0,1,50.92,2.21,3,40.114936,116.273361,43.0,,3
30,0,1,53.01,2.02,3,40.114956,116.273364,43.0,,3
31,0,1,55.11,1.82,3,40.114976,116.273368,43.0,,2
32,0,1,57.2,1.85,3,40.114996,116.273371,43.0,,3
33,0,1,59.3,0.96,3,40.115016,116.273374,43.0,,4
34,0,1,61.4,0.74,3,40.115036,116.273377,42.9,,5
