time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.6,0.1,0,39.996139,116.324928,55.3,,52
1,0,1,0.73,0.08,0,39.996133,116.324928,55.3,,0
2,0,1,1.02,0.44,0,39.996129,116.324934,55.3,,2
3,0,1,1.71,1.21,0,39.996127,116.324946,55.3,,3
4,0,1,2.73,1.73,0,39.996127,116.324962,55.3,,2
5,0,1,4.1,2.24,0,39.996129,116.324983,55.3,,2
6,0,1,5.68,2.25,0,39.996131,116.325007,55.3,,3
7,0,1,7.44,2.42,0,39.996135,116.325034,55.2,,1
8,0,1,9.37,2.51,0,39.99614,116.325063,55.1,,2
9,0,1,11.4,2.55,0,39.996146,116.325093,55.0,,3
10,0,1,13.54,2.55,0,39.996152,116.325124,54.9,,3
11,0,1,15.73,2.21,1,39.996158,116.325155,54.8,,2
12,0,1,17.96,2.27,1,39.996164,116.325185,54.7,,4
13,0,1,20.23,2.29,1,39.99617,116.325215,54.6,,2
14,0,1,22.54,2.21,1,39.996176,116.325243,54.5,,5
15,0,1,24.89,2.37,1,39.996181,116.325272,54.4,,3
16,0,1,27.28,2.42,1,39.996185,116.325301,54.3,,2
17,0,1,29.74,2.71,1,39.996188,116.325331,54.2,,3
18,0,1,32.27,2.73,2,39.99619,116.325364,54.1,,4
19,0,1,34.88,3.03,2,39.99619,116.325399,54.0,,1
20,0,1,37.59,3.13,2,39.99619,116.325435,53.9,,4
21,0,1,40.3,3.05,2,39.996189,116.325473,53.7,,3
22,0,1,43.01,3.14,2,39.996189,116.325511,53.6,,4
23,0,1,45.72,2.89,2,39.996189,116.325549,53.5,,1
24,0,1,48.43,2.92,3,39.99619,116.325586,53.3,,2
25,0,1,51.14,2.91,3,39.996193,116.325622,53.2,,4
26,0,1,53.85,2.63,3,39.996196,116.325657,53.1,,2
27,0,1,56.56,2.8,3,39.996201,116.325691,53.0,,3
28,0,1,59.27,2.72,3,39.996205,116.325725,52.8,,3
29,0,1,61.99,2.89,3,39.996211,116.325759,52.7,,3
30,0,1,64.7,2.87,4,39.996216,116.325792,52.6,,3
31,0,1,67.42,3.05,4,39.996222,116.325826,52.5,,2
32,0,1,70.13,3.02,4,39.996227,116.325859,52.5,,1
33,0,1,72.85,3.09,4,39.996232,116.325893,52.6,,5
34,0,1,75.57,2.79,4,39.996236,116.325927,52.7,,2
35,0,1,78.29,2.89,4,39.99624,116.325962,52.7,,3
36,0,1,81.01,2.7,5,39.996243,116.325998,52.8,,3
37,0,1,83.73,2.7,5,39.996246,116.326033,52.9,,3
38,0,1,86.45,2.82,5,39.996249,116.326068,52.9,,3
39,0,1,89.18,2.86,5,39.996253,116.326102,53.0,,3
40,0,1,91.9,2.85,5,39.996256,116.326135,53.0,,2
41,0,1,94.63,2.65,5,39.996261,116.326168,53.1,,3
42,0,1,97.35,2.75,6,39.996266,116.326198,53.2,,1
43,0,1,100.08,2.47,6,39.996272,116.326227,53.2,,9
44,0,1,102.81,2.56,6,39.99628,116.326254,53.3,,9
45,0,1,105.54,2.48,6,39.996289,116.326278,53.3,,6
46,0,1,108.27,2.27,6,39.9963,116.326299,53.4,,2
47,0,1,111.0,1.9,6,39.996313,116.326318,53.4,,5
48,0,1,113.73,1.82,7,39.996328,116.326333,53.4,,2
49,0,1,136.27,1.54,7,39.996346,116.326343,53.5,,1
50,0,1,138.86,2.39,7,39.996366,116.32635,53.5,,3
51,0,1,141.22,2.1,7,39.996389,116.326352,53.5,,3
52,0,1,144.04,2.47,7,39.996414,116.326349,53.5,,3
53,0,1,146.89,2.5,7,39.996441,116.326345,53.5,,1
54,0,1,149.77,2.41,8,39.996467,116.326342,53.5,,2
55,0,1,149.77,2.77,8,39.996492,116.326342,53.5,,3
56,0,1,149.77,2.11,8,39.996516,116.326346,53.5,,4
57,0,1,152.55,2.43,8,39.99654,116.326352,53.6,,4
58,0,1,155.57,2.64,8,39.996565,116.326357,53.6,,2
59,0,1,158.2,2.25,8,39.996592,116.326362,53.6,,1
60,0,1,158.2,2.5,9,39.996621,116.326367,53.6,,4
61,0,1,158.2,2.89,9,39.99665,116.326372,53.6,,2
62,0,1,161.31,2.7,9,39.99668,116.326375,53.6,,3
63,0,1,168.19,3.05,9,39.996711,116.326378,53.6,,3
64,0,1,171.59,2.99,9,39.996742,116.326379,53.6,,2
65,0,1,174.72,2.72,9,39.996773,116.32638,53.6,,4
66,0,1,179.29,3.06,10,39.996804,116.326378,53.6,,4
67,0,1,188.64,2.97,10,39.996835,116.326376,53.6,,4
68,0,1,193.12,3.06,10,39.996866,116.326371,53.6,,2
69,0,1,196.62,3.03,10,39.996896,116.326364,53.6,,3
70,0,1,200.21,3.21,10,39.996925,116.326356,53.5,,5
71,0,1,203.95,2.91,10,39.996953,116.326347,53.5,,3
72,0,1,207.24,2.88,11,39.996981,116.326337,53.5,,3
73,0,1,210.43,2.78,11,39.997009,116.326327,53.5,,3
74,0,1,213.67,3.09,11,39.997037,116.326318,53.5,,2
75,0,1,217.29,3.02,11,39.997064,116.326308,53.5,,3
76,0,1,220.91,2.84,11,39.997091,116.3263,53.5,,5
77,0,1,224.2,2.73,11,39.997118,116.326293,53.5,,3
78,0,1,227.31,2.73,12,39.997145,116.326289,53.5,,3
79,0,1,230.35,2.63,12,39.997172,116.326286,53.5,,1
80,0,1,233.29,2.59,12,39.997199,116.326286,53.5,,1
81,0,1,236.21,2.46,12,39.997227,116.326288,53.5,,3
82,0,1,239.18,2.77,12,39.997257,116.32629,53.5,,3
83,0,1,242.58,2.91,12,39.997288,116.326292,53.5,,3
84,0,1,246.06,3.16,13,39.997319,116.326294,53.5,,3
85,0,1,249.83,3.24,13,39.997351,116.3263,53.5,,2
86,0,1,253.59,3.12,13,39.99738,116.32631,53.4,,3
87,0,1,257.34,3.0,13,39.997407,116.326327,53.4,,3
88,0,1,260.89,3.11,13,39.997429,116.32635,53.4,,3
89,0,1,264.04,2.95,13,39.997444,116.326381,53.4,,4
90,0,1,267.5,3.26,14,39.997455,116.326417,53.3,,5
91,0,1,267.5,3.22,14,39.997462,116.326455,53.3,,6
92,0,1,273.3,3.2,14,39.997465,116.326494,53.2,,6
93,0,1,277.92,3.2,14,39.997466,116.326533,53.2,,4
94,0,1,281.41,3.2,14,39.997465,116.326573,53.1,,3
95,0,1,284.85,3.14,14,39.997463,116.326613,53.1,,4
96,0,1,288.13,3.18,15,39.997461,116.326652,53.1,,3
97,0,1,291.4,3.02,15,39.997459,116.326691,53.1,,3
98,0,1,294.47,2.93,15,39.997457,116.326728,53.1,,5
99,0,1,297.51,3.04,15,39.997455,116.326765,53.2,,2
100,0,1,300.75,2.94,15,39.997454,116.326801,53.2,,3
101,0,1,303.97,3.01,15,39.997453,116.326837,53.3,,3
102,0,1,307.2,2.92,16,39.997452,116.326872,53.3,,2
103,0,1,310.28,2.78,16,39.997452,116.326907,53.4,,4
104,0,1,313.22,2.51,16,39.997452,116.326941,53.4,,0
105,0,1,315.94,2.62,16,39.997451,116.326976,53.5,,6
106,0,1,318.79,2.64,16,39.997451,116.32701,53.5,,4
107,0,1,321.78,2.84,16,39.997451,116.327044,53.6,,4
108,0,1,324.94,2.71,17,39.997451,116.327079,53.6,,3
109,0,1,327.86,2.63,17,39.997451,116.327114,53.7,,3
110,0,1,330.61,2.58,17,39.997451,116.32715,53.7,,2
111,0,1,333.44,2.71,17,39.99745,116.327186,53.8,,3
112,0,1,336.52,2.91,17,39.99745,116.327222,53.8,,3
113,0,1,339.77,2.83,17,39.997449,116.32726,53.9,,3
114,0,1,342.88,2.84,18,39.997447,116.327298,53.9,,2
115,0,1,346.16,3.15,18,39.997446,116.327337,54.0,,2
116,0,1,349.96,3.27,18,39.997444,116.327376,54.0,,2
117,0,1,353.84,3.2,18,39.997442,116.327416,54.1,,3
118,0,1,357.24,3.05,18,39.99744,116.327455,54.2,,4
119,0,1,360.56,3.0,18,39.997437,116.327494,54.2,,4
120,0,1,360.56,2.99,19,39.997434,116.327532,54.2,,3
121,0,1,360.56,2.67,19,39.997431,116.327569,54.1,,3
122,0,1,363.66,2.72,19,39.997427,116.327605,54.0,,2
123,0,1,367.0,2.57,19,39.997423,116.327639,53.9,,3
124,0,1,369.91,2.53,19,39.997419,116.327671,53.9,,1
125,0,1,372.8,2.51,19,39.997415,116.327702,53.8,,4
126,0,1,375.28,2.34,20,39.99741,116.327731,53.8,,5
127,0,1,377.88,2.25,20,39.997406,116.327759,53.7,,4
128,0,1,380.62,2.39,20,39.997402,116.327787,53.7,,3
129,0,1,383.02,2.22,20,39.997398,116.327816,53.6,,4
130,0,1,385.85,2.48,20,39.997394,116.327845,53.6,,3
131,0,1,388.49,2.26,20,39.997392,116.327877,53.5,,5
132,0,1,390.92,2.33,21,39.997389,116.327911,53.4,,3
133,0,1,393.83,2.53,21,39.997387,116.327948,53.3,,2
134,0,1,396.38,2.11,21,39.997386,116.32799,53.2,,3
135,0,1,398.71,1.89,21,39.997384,116.328038,53.1,,4
136,0,1,400.8,1.62,21,39.997383,116.328091,53.0,,5
137,0,1,403.3,2.06,21,39.997382,116.328142,52.9,,4
138,0,1,405.97,2.23,22,39.997382,116.328186,52.8,,3
139,0,1,408.53,2.15,22,39.997385,116.328217,52.7,,4
140,0,1,409.33,0.45,22,39.997388,116.328237,52.6,,4
141,0,1,410.14,0.46,22,39.99739,116.328252,52.6,,5
142,0,1,410.14,0.27,22,39.99739,116.328266,52.6,,4
143,0,1,410.14,0.33,22,39.997389,116.328278,52.5,,2
144,0,1,410.74,0.25,23,39.997388,116.328287,52.5,,5
145,0,1,411.23,0.17,23,39.997388,116.328293,52.5,,6
146,0,1,411.68,0.13,23,39.997389,116.328297,52.5,,6
147,0,1,412.35,0.44,23,39.99739,116.328305,52.5,,1
148,0,1,413.3,0.63,23,39.99739,116.328318,52.4,,2
149,0,1,415.23,1.58,23,39.99739,116.328337,52.4,,3
150,0,1,417.41,1.83,24,39.99739,116.328362,52.4,,3
151,0,1,419.6,1.87,24,39.997388,116.328391,52.5,,3
152,0,1,426.51,2.14,24,39.997387,116.328423,52.5,,1
153,0,1,429.47,2.61,24,39.997385,116.328458,52.5,,2
154,0,1,432.98,3.16,24,39.997382,116.328496,52.6,,3
155,0,1,436.67,3.34,24,39.997379,116.328535,52.6,,4
156,0,1,440.18,3.16,24,39.997375,116.328574,52.7,,4
157,0,1,443.75,3.22,25,39.997371,116.328613,52.7,,5
158,0,1,447.18,2.94,25,39.997367,116.328651,52.7,,4
159,0,1,450.53,3.03,25,39.997362,116.328688,52.8,,6
160,0,1,453.87,3.05,25,39.997358,116.328723,52.8,,6
161,0,1,466.99,2.9,25,39.997354,116.328756,52.9,,3
162,0,1,470.0,2.72,25,39.99735,116.328788,52.9,,2
163,0,1,472.98,2.69,26,39.997347,116.328819,52.9,,6
164,0,1,479.59,2.41,26,39.997346,116.328849,52.9,,3
165,0,1,481.97,2.09,26,39.997346,116.328877,53.0,,2
166,0,1,484.47,2.18,26,39.997348,116.328904,53.0,,2
167,0,1,488.68,2.22,26,39.997351,116.328929,53.0,,2
168,0,1,491.33,2.33,26,39.997355,116.328951,53.0,,3
169,0,1,493.05,1.43,27,39.997361,116.328969,53.0,,3
170,0,1,494.7,1.36,27,39.997367,116.328983,53.0,,6
171,0,1,496.15,1.13,27,39.997372,116.328995,53.0,,3
