time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,1.88,1.53,0,40.017588,116.284987,51.2,,0
1,0,1,3.84,1.65,0,40.017591,116.285014,51.2,,3
2,0,1,5.7,1.26,0,40.017593,116.285041,51.3,,3
3,0,1,7.7,2.01,0,40.017595,116.285069,51.3,,1
4,0,1,9.83,2.17,0,40.017598,116.285098,51.3,,3
5,0,1,12.15,2.58,0,40.0176,116.285127,51.4,,3
6,0,1,14.64,3.09,0,40.017602,116.285157,51.4,,3
7,0,1,17.27,3.06,0,40.017604,116.285188,51.4,,2
8,0,1,20.0,3.05,1,40.017606,116.285219,51.5,,3
9,0,1,22.8,2.94,1,40.017608,116.28525,51.5,,3
10,0,1,25.66,2.92,1,40.01761,116.285282,51.5,,3
11,0,1,28.57,2.9,1,40.017611,116.285314,51.5,,3
12,0,1,31.49,2.74,1,40.017613,116.285347,51.6,,2
13,0,1,34.42,2.66,1,40.017614,116.28538,51.6,,3
14,0,1,37.35,2.67,2,40.017615,116.285412,51.6,,3
15,0,1,40.3,2.69,2,40.017616,116.285445,51.7,,2
16,0,1,43.24,2.67,2,40.017617,116.285478,51.7,,3
17,0,1,46.19,2.6,2,40.017618,116.285512,51.7,,3
18,0,1,49.16,2.88,2,40.017618,116.285544,51.8,,5
19,0,1,52.15,2.8,2,40.017619,116.285577,51.8,,3
20,0,1,55.14,2.74,3,40.017618,116.28561,51.8,,4
21,0,1,58.13,2.73,3,40.017618,116.285643,51.8,,3
22,0,1,61.12,2.75,3,40.017618,116.285675,51.9,,4
23,0,1,64.11,2.81,3,40.017617,116.285707,51.9,,2
24,0,1,67.1,2.72,3,40.017616,116.285738,51.9,,3
25,0,1,70.09,2.66,3,40.017614,116.285769,51.9,,7
26,0,1,73.08,2.52,4,40.017613,116.2858,52.0,,3
27,0,1,76.07,2.82,4,40.017611,116.28583,52.0,,5
28,0,1,79.06,2.81,4,40.017609,116.28586,52.0,,2
29,0,1,82.05,2.63,4,40.017607,116.285889,51.9,,3
30,0,1,85.04,2.44,4,40.017607,116.285919,51.9,,2
31,0,1,88.03,2.65,4,40.017607,116.285948,51.8,,4
32,0,1,91.02,2.66,5,40.017609,116.285978,51.8,,2
33,0,1,94.0,2.83,5,40.017613,116.286008,51.8,,3
34,0,1,96.99,2.71,5,40.017619,116.286039,51.7,,3
35,0,1,99.97,2.63,5,40.017626,116.286071,51.7,,3
36,0,1,102.95,3.23,5,40.017632,116.286104,51.6,,3
37,0,1,105.94,2.89,5,40.017635,116.286138,51.6,,2
38,0,1,108.92,3.11,6,40.017635,116.286173,51.5,,4
39,0,1,111.91,3.67,6,40.01763,116.286207,51.5,,1
40,0,1,114.89,3.05,6,40.017619,116.286238,51.4,,5
41,0,1,117.88,2.67,6,40.017603,116.286267,51.4,,5
42,0,1,120.86,2.96,6,40.017583,116.286293,51.4,,3
43,0,1,123.85,2.96,6,40.01756,116.286316,51.4,,5
44,0,1,126.84,2.94,7,40.017535,116.286336,51.4,,6
45,0,1,129.83,2.6,7,40.017509,116.286353,51.4,,6
46,0,1,132.82,2.44,7,40.017482,116.286366,51.4,,3
47,0,1,135.81,2.58,7,40.017454,116.286375,51.6,,2
48,0,1,147.54,3.31,7,40.017427,116.286383,51.7,,3
49,0,1,151.04,3.15,7,40.017399,116.286388,51.8,,3
50,0,1,154.03,2.76,8,40.017372,116.286391,51.9,,5
51,0,1,157.06,2.83,8,40.017346,116.286393,52.1,,3
52,0,1,159.93,2.61,8,40.01732,116.286395,52.2,,2
53,0,1,162.66,2.41,8,40.017294,116.286396,52.3,,3
54,0,1,165.51,2.5,8,40.017269,116.286397,52.4,,3
55,0,1,167.94,2.11,8,40.017244,116.286397,52.6,,6
56,0,1,171.0,2.74,9,40.01722,116.286397,52.7,,5
57,0,1,174.09,2.77,9,40.017195,116.286397,52.8,,3
58,0,1,177.23,2.82,9,40.017171,116.286397,52.9,,7
59,0,1,180.32,2.77,9,40.017146,116.286397,53.0,,3
60,0,1,183.13,2.52,9,40.017122,116.286397,53.2,,2
61,0,1,186.05,2.6,9,40.017098,116.286397,53.3,,4
62,0,1,188.66,2.29,10,40.017075,116.286397,53.4,,8
63,0,1,191.43,2.51,10,40.017053,116.286397,53.5,,8
64,0,1,193.87,2.18,10,40.017032,116.286396,53.6,,2
65,0,1,195.94,2.07,10,40.017012,116.286396,53.7,,3
66,0,1,198.67,2.47,10,40.016992,116.286396,53.8,,3
67,0,1,201.41,2.51,10,40.016969,116.286398,53.9,,4
68,0,1,203.67,2.03,11,40.016948,116.286406,54.0,,7
69,0,1,206.36,2.46,11,40.016931,116.286423,54.1,,7
70,0,1,209.06,2.47,11,40.016918,116.286447,54.2,,5
71,0,1,212.24,2.95,11,40.016906,116.286473,54.3,,5
72,0,1,215.05,2.55,11,40.016895,116.286499,54.4,,3
73,0,1,217.78,2.47,11,40.016883,116.286525,54.5,,2
74,0,1,220.5,2.46,12,40.016872,116.28655,54.6,,2
75,0,1,223.45,2.69,12,40.01686,116.286575,54.7,,2
76,0,1,226.15,2.44,12,40.016849,116.2866,54.8,,3
77,0,1,228.8,2.39,12,40.016838,116.286624,54.9,,3
78,0,1,231.68,2.62,12,40.016827,116.28665,55.0,,2
79,0,1,234.53,2.59,12,40.016817,116.286675,55.1,,3
80,0,1,237.33,2.54,13,40.016807,116.2867,55.1,,3
81,0,1,239.8,2.21,13,40.016797,116.286726,55.1,,3
82,0,1,242.25,2.19,13,40.016787,116.286751,55.1,,2
83,0,1,245.05,2.54,13,40.016777,116.286777,55.1,,3
84,0,1,248.02,2.71,13,40.016768,116.286802,55.1,,4
85,0,1,250.66,2.38,13,40.016758,116.286827,55.1,,5
86,0,1,252.81,1.89,14,40.016748,116.286852,55.1,,7
87,0,1,255.42,2.35,14,40.016738,116.286877,55.1,,3
88,0,1,258.14,2.46,14,40.016729,116.286901,55.1,,4
89,0,1,260.86,2.46,14,40.016719,116.286926,55.1,,5
90,0,1,263.74,2.62,14,40.01671,116.28695,55.1,,5
91,0,1,266.32,2.29,14,40.016701,116.286974,55.1,,6
92,0,1,268.95,2.37,15,40.016692,116.286998,55.1,,4
93,0,1,271.5,2.29,15,40.016682,116.287021,55.1,,3
94,0,1,273.77,2.01,15,40.016671,116.287044,55.1,,9
95,0,1,276.31,2.28,15,40.016659,116.287067,55.0,,9
96,0,1,279.3,2.76,15,40.016645,116.287089,54.9,,5
97,0,1,282.19,2.66,15,40.01663,116.28711,54.8,,5
98,0,1,285.33,2.91,16,40.016612,116.287131,54.6,,6
99,0,1,288.18,2.62,16,40.016593,116.28715,54.5,,6
100,0,1,291.08,2.67,16,40.016573,116.287168,54.3,,3
101,0,1,293.96,2.65,16,40.016552,116.287184,54.2,,3
102,0,1,296.56,2.37,16,40.01653,116.287198,54.1,,4
103,0,1,299.86,3.07,16,40.016507,116.287211,53.9,,3
104,0,1,302.77,2.71,17,40.016485,116.287221,53.8,,4
105,0,1,305.7,2.73,17,40.016461,116.287229,53.7,,4
106,0,1,308.69,2.79,17,40.016438,116.287236,53.5,,4
107,0,1,311.53,2.64,17,40.016414,116.287241,53.4,,4
108,0,1,314.49,2.76,17,40.01639,116.287245,53.3,,4
109,0,1,317.42,2.76,17,40.016365,116.287249,53.2,,3
110,0,1,320.16,2.57,18,40.01634,116.287251,53.0,,2
