time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,1.88,1.53,0,40.003348,116.315851,46.1,,13
1,0,1,3.82,1.67,0,40.00333,116.315863,46.1,,0
2,0,1,5.97,2.01,0,40.003312,116.315876,46.2,,2
3,0,1,8.3,2.34,0,40.003294,116.315891,46.3,,2
4,0,1,10.77,2.59,0,40.003276,116.315908,46.4,,2
5,0,1,13.38,2.87,0,40.003259,116.315927,46.5,,5
6,0,1,16.04,2.53,0,40.003242,116.315947,46.6,,5
7,0,1,18.74,2.58,1,40.003226,116.315968,46.7,,3
8,0,1,21.44,2.43,1,40.003211,116.315991,46.8,,6
9,0,1,24.17,2.6,1,40.003196,116.316015,46.9,,6
10,0,1,26.9,2.45,1,40.003182,116.31604,46.9,,4
11,0,1,29.68,2.74,1,40.003169,116.316067,47.0,,3
12,0,1,32.46,2.54,1,40.003157,116.316094,47.1,,4
13,0,1,35.28,2.73,2,40.003147,116.316123,47.2,,5
14,0,1,38.13,2.73,2,40.003137,116.316152,47.3,,2
15,0,1,41.01,2.8,2,40.003129,116.316182,47.4,,3
16,0,1,43.91,2.76,2,40.003123,116.316214,47.5,,3
17,0,1,46.84,2.87,2,40.003118,116.316245,47.6,,3
18,0,1,49.83,3.06,2,40.003115,116.316278,47.7,,3
19,0,1,52.86,3.03,3,40.003113,116.316311,47.8,,1
20,0,1,55.94,3.1,3,40.003113,116.316345,47.9,,3
21,0,1,59.02,2.95,3,40.003116,116.316379,48.0,,2
22,0,1,62.1,3.06,3,40.00312,116.316413,48.1,,4
23,0,1,65.18,2.73,3,40.003126,116.316447,48.3,,2
24,0,1,68.26,2.68,3,40.003134,116.316481,48.4,,4
25,0,1,71.34,2.26,4,40.003145,116.316513,48.6,,4
26,0,1,74.42,2.36,4,40.003157,116.316544,48.7,,3
27,0,1,77.5,2.52,4,40.003171,116.316573,48.9,,3
28,0,1,80.58,2.66,4,40.003186,116.316599,49.0,,3
29,0,1,83.66,2.41,4,40.003204,116.316622,49.2,,3
30,0,1,86.74,2.28,5,40.003223,116.316642,49.4,,3
31,0,1,89.82,2.53,5,40.003244,116.316659,49.5,,3
32,0,1,92.9,2.8,5,40.003266,116.316673,49.7,,6
33,0,1,95.97,2.82,5,40.003289,116.316685,49.8,,4
34,0,1,99.05,2.52,5,40.003314,116.316695,49.9,,3
35,0,1,102.12,2.68,5,40.003339,116.316703,50.0,,3
