time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.16,1.33,0,39.902336,116.393084,47.2,,10
1,0,1,1.92,1.39,0,39.902348,116.393085,47.2,,0
2,0,1,3.67,1.4,0,39.902362,116.393086,47.1,,1
3,0,1,5.55,1.84,0,39.902377,116.393086,47.1,,1
4,0,1,7.55,2.05,0,39.902393,116.393086,47.0,,4
5,0,1,9.58,1.91,0,39.902411,116.393085,47.0,,2
6,0,1,11.65,1.93,0,39.90243,116.393084,46.9,,2
7,0,1,13.76,2.04,0,39.90245,116.393083,46.9,,7
8,0,1,15.89,1.95,0,39.902471,116.393081,46.8,,7
9,0,1,18.08,2.31,0,39.902493,116.39308,46.7,,1
10,0,1,20.33,2.21,1,39.902516,116.393078,46.7,,3
11,0,1,22.67,2.63,1,39.902539,116.393076,46.7,,4
12,0,1,25.13,2.76,1,39.902563,116.393075,46.7,,3
13,0,1,27.67,2.71,1,39.902588,116.393073,46.7,,5
14,0,1,30.31,2.87,1,39.902613,116.393072,46.7,,3
15,0,1,33.0,2.73,1,39.902638,116.393071,46.7,,2
16,0,1,35.78,3.04,2,39.902664,116.393071,46.7,,4
17,0,1,38.63,2.86,2,39.90269,116.393071,46.7,,2
18,0,1,41.51,2.74,2,39.902716,116.393072,46.8,,3
19,0,1,44.39,2.63,2,39.902742,116.393073,46.8,,6
20,0,1,47.27,2.6,2,39.902768,116.393074,46.8,,6
21,0,1,50.15,2.98,2,39.902794,116.393076,46.8,,3
22,0,1,53.03,2.67,3,39.902819,116.393078,46.8,,4
23,0,1,55.91,2.69,3,39.902843,116.39308,46.8,,4
24,0,1,58.79,2.45,3,39.902866,116.393081,46.8,,2
25,0,1,61.67,2.51,3,39.902889,116.393084,46.8,,3
26,0,1,64.55,2.6,3,39.902911,116.393089,46.8,,3
27,0,1,67.43,2.11,3,39.902932,116.393098,46.8,,3
28,0,1,70.31,2.54,4,39.902954,116.393112,46.8,,4
29,0,1,73.19,2.55,4,39.902976,116.393129,46.7,,3
30,0,1,76.07,3.09,4,39.902999,116.393147,46.7,,3
31,0,1,78.95,3.2,4,39.903025,116.393165,46.7,,3
32,0,1,81.83,3.29,4,39.903052,116.393181,46.6,,3
33,0,1,84.71,3.09,4,39.903079,116.393196,46.6,,3
34,0,1,87.59,3.1,5,39.903106,116.393211,46.6,,3
35,0,1,90.48,3.34,5,39.903132,116.393225,46.5,,3
36,0,1,93.36,3.01,5,39.903159,116.393238,46.5,,3
37,0,1,96.25,3.08,5,39.903185,116.393251,46.4,,3
38,0,1,99.13,2.98,5,39.903211,116.393262,46.4,,2
39,0,1,102.02,3.03,5,39.903237,116.393272,46.3,,4
40,0,1,104.91,3.04,6,39.903264,116.393281,46.3,,2
41,0,1,107.8,3.1,6,39.903291,116.393288,46.2,,3
42,0,1,110.69,3.1,6,39.90332,116.393293,46.2,,3
43,0,1,113.59,3.19,6,39.903349,116.393297,46.2,,1
44,0,1,116.48,3.38,6,39.903378,116.3933,46.2,,3
45,0,1,119.38,2.89,6,39.903407,116.393302,46.3,,2
