time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,0,1,0.96,1.13,0,40.018847,116.284505,52.7,,11
1,0,1,2.6,1.33,0,40.018835,116.284506,52.7,,0
2,0,1,4.28,1.49,0,40.018822,116.284506,52.6,,1
3,0,1,5.97,1.42,0,40.018807,116.284506,52.6,,3
4,0,1,7.73,1.7,0,40.018791,116.284506,52.6,,2
5,0,1,9.6,2.03,0,40.018774,116.284505,52.6,,1
6,0,1,11.54,1.98,0,40.018755,116.284505,52.6,,3
7,0,1,13.56,2.29,0,40.018736,116.284504,52.6,,3
8,0,1,15.67,2.29,0,40.018715,116.284504,52.6,,1
9,0,1,17.85,2.36,0,40.018694,116.284503,52.6,,2
10,0,1,20.1,2.35,1,40.018672,116.284503,52.6,,4
11,0,1,22.4,2.4,1,40.018649,116.284502,52.6,,3
12,0,1,24.78,2.63,1,40.018625,116.284501,52.5,,3
13,0,1,27.23,2.69,1,40.018601,116.284501,52.5,,2
14,0,1,29.7,2.44,1,40.018576,116.284501,52.5,,3
15,0,1,32.21,2.49,1,40.018551,116.284501,52.5,,3
16,0,1,34.78,2.6,1,40.018526,116.284501,52.5,,6
17,0,1,37.44,3.09,2,40.0185,116.284501,52.5,,6
18,0,1,40.18,3.13,2,40.018474,116.284502,52.5,,3
19,0,1,43.01,3.07,2,40.018448,116.284502,52.5,,3
20,0,1,45.85,2.61,2,40.018422,116.284504,52.4,,2
21,0,1,48.69,2.48,2,40.018396,116.284505,52.4,,3
22,0,1,51.53,2.47,2,40.01837,116.284507,52.4,,3
23,0,1,54.37,2.58,3,40.018344,116.284509,52.4,,1
24,0,1,57.21,2.34,3,40.018319,116.284512,52.4,,1
25,0,1,60.05,2.6,3,40.018293,116.284515,52.3,,2
26,0,1,62.89,2.35,3,40.018269,116.284519,52.2,,4
27,0,1,65.73,2.34,3,40.018244,116.284523,52.1,,2
28,0,1,68.57,2.49,3,40.018221,116.284528,52.0,,4
29,0,1,71.41,2.66,4,40.018198,116.284534,51.9,,2
30,0,1,74.25,2.56,4,40.018175,116.28454,51.9,,3
31,0,1,77.09,2.77,4,40.018152,116.284546,51.8,,3
32,0,1,79.93,2.61,4,40.018129,116.284553,51.7,,3
33,0,1,82.77,2.64,4,40.018105,116.28456,51.6,,3
34,0,1,85.61,2.74,4,40.01808,116.284567,51.6,,3
35,0,1,88.45,2.61,5,40.018054,116.284574,51.5,,3
36,0,1,91.29,2.71,5,40.018028,116.28458,51.4,,2
37,0,1,94.13,2.99,5,40.018001,116.284584,51.3,,4
